stop_id,stop_name,station_id,geo_cluster
B_010Z2A00-CHARRERIA1,Charreria,station_2480_5,2480
B_010Z2A00-NACIMIENTO,Nacimiento,station_2480_6,2480
B_010Z2A00-BASEPLA,Base Plateros,station_2480_7,2480
B_010Z2A00-CHARRERIA2,Charreria,station_2480_5,2480
B_010Z2A00-CALZCARRETAS2,Calz. De las Carretas,station_2480_8,2480
B_010Z2A00-CALZROMERIA2,Calz. De la Romeria,station_2480_4,2480
B_0501200-TROVADOR,Trovador,station_2481_0,2481
B_05119B0-TROVADOR,Trovador,station_2481_0,2481
B_05119B1-JARIPEO,Jaripeo,station_2481_1,2481
B_0501200-ESTRIBO,Estribo,station_2482_0,2482
B_05119B0-ESTRIBO,Estribo,station_2482_0,2482
B_05119B1-PTOMAZATLAN,Puerto Mazatlán,station_2482_1,2482
B_0501200-EUCALIPTO,Eucalipto,station_2483_0,2483
B_0501201-EUCALIPTO,Eucalipto,station_2483_0,2483
B_0501200-SAUCES,Sauces,station_2484_0,2484
B_0501200-ARRAYAN,Arrayan,station_2485_0,2485
B_0501200-PRIVCANTERA,Privada Cantera,station_2486_0,2486
B_0501201-PRIVCANTERA,Privada Cantera,station_2486_0,2486
B_0501200-SANMIGUEL,San Miguel,station_2487_0,2487
B_0501201-SANMIGUEL,San Miguel,station_2487_0,2487
B_0501200-ISIDROLERMA,Isidro Lerma,station_2488_0,2488
B_0501201-ISIDROLERMA,Isidro Lerma,station_2488_0,2488
B_0501200-SANLUIS,San Luis,station_2489_0,2489
B_0501200-MOCTEZUMA,Moctezuma,station_2489_1,2489
B_0501200-18JULIO,18 de Julio,station_2489_2,2489
B_0501201-SANLUIS,San Luis,station_2489_0,2489
B_0501201-MOCTEZUMA,Moctezuma,station_2489_1,2489
B_0501201-18JULIO,18 de Julio,station_2489_2,2489
B_0501200-ILOPEZRAYON,Ignacio López Rayón,station_2490_0,2490
B_0501201-ILOEZRAYON,Ignacio López Rayón,station_2490_0,2490
B_0501200-IZARAGOZA,Ignacio Zaragoza,station_2491_0,2491
B_0501201-IZARAGOZA,Ignacio Zaragoza,station_2491_0,2491
B_0501200-FRENTE112,Frente a No. 112,station_2492_0,2492
B_0501200-CORAL,Coral,station_2493_0,2493
B_0501200-PRADOSMONTA,Prados de la MontaNa,station_2493_1,2493
B_0501201-FCOJSERRANO,Francisco José Serrano,station_2493_2,2493
B_0501151-COLMONTEVRDE,Colegio Monte Verde,station_2493_3,2493
B_0501151-AVTAMPS,Av. Tamaulipas,station_2493_4,2493
B_0501150-AVTAMAULIPS2,Av. Tamaulipas 2,station_2493_4,2493
B_0501200-ALTAVISTA,Altavista,station_2494_0,2494
B_0501201-ALTAVISTA,Altavista,station_2494_0,2494
B_0501151-ALTAVISTA,Altavista,station_2494_0,2494
B_0501150-ALTAVISTA,Altavista,station_2494_0,2494
B_0501200-AVTAMPS,Av. Tamaulipas,station_2495_0,2495
B_0501200-AVARTEAGASAL,Av. Arteaga y Salazar,station_2495_1,2495
B_0501180-AVARTEAGASAL,Av. Arteaga y Salazar,station_2495_1,2495
B_0501151-AVARTEAGASAL,Av. Arteaga Salazar,station_2495_1,2495
B_0501150-AVTAMAULIPAS,Av. Tamaulipas,station_2495_0,2495
B_0501150-CARRSANMASTA,Carretera San Mateo - Santa Rosa,station_2495_2,2495
B_0501200-PORTALSUR,Portal del Sur,station_2496_0,2496
B_0501181-PORTALSOL,Portal del Sol,station_2496_0,2496
B_0501180-PORTALSOL,Portal del Sol,station_2496_0,2496
B_0501200-5TANALUISA,Quinta Ana Luisa,station_2497_0,2497
B_0501200-CORREGIDORA,Corregidora,station_2497_1,2497
B_0501200-DELRIO,Del Río,station_2497_2,2497
B_0501200-VALLEMONJAS,Valle de las Monjas,station_2497_3,2497
B_0501201-CORREGIDORA,Corregidora,station_2497_1,2497
B_0501201-PACHUQUILLA,Pachiquilla,station_2497_4,2497
B_0501201-VALLEMONJAS,Valle de las Monjas,station_2497_3,2497
B_0501181-QUINTANALUISA,Quinta Ana Luisa,station_2497_0,2497
B_0501180-QUINTANALUISA,Quinta Ana Luisa,station_2497_0,2497
B_0501180-CORREGIDORA,Corregidora,station_2497_1,2497
B_0501180-DELRIO,Del Río,station_2497_2,2497
B_0501180-VALLEMONJAS,Valle de las Monjas,station_2497_3,2497
B_0501200-FRESNOS,Fresnos,station_2498_0,2498
B_0501201-FRESNOS,Fresnos,station_2498_0,2498
B_0501180-FRESNOS,Fresnos,station_2498_0,2498
B_0501200-MINALLENDE,Mina y Allende,station_2499_0,2499
B_0501201-MINA,mina,station_2499_1,2499
B_0501201-MINALLENDE,Mina y Allende,station_2499_0,2499
B_0501180-HIDALGO,Hidalgo,station_2499_2,2499
B_0501180-PORFIRIODIAZ,Porfirio Díaz,station_2499_3,2499
B_0501180-FRENTE43,Frente a No. 43,station_2499_4,2499
B_0501201-JUANCOUSIN,Juan Cousin,station_2500_0,2500
B_05119B0-ROSABENGALA,Rosa Bengala,station_2500_1,2500
B_05119B0-ROSAEMERALDA,Rosa Esmeralda,station_2500_2,2500
B_0501201-CALLE22,Calle 22,station_2501_0,2501
B_0501201-CALLE36,Calle 36,station_2502_0,2502
B_05119B1-CALLE35,Calle 35,station_2502_0,2502
B_0501201-JARIPEO,Jaripeo,station_2503_0,2503
B_05119B0-2CDASTALUCIA,Segunda Cerrada de Santa Lucia,station_2503_1,2503
B_0501201-AVCARLOSLAZO,Av. Carlos Lazo,station_2504_0,2504
B_0500121-AV699ESQ606,Av. 699 Esquina 606,station_2505_0,2505
B_0500120-AVTAXIMETROS,Av. Taxímetros,station_2505_1,2505
B_05011A0-AVTAXIMETROS,Av. Taxímetros,station_2505_2,2505
B_05011A0-AV606,Av. 606,station_2505_3,2505
B_0500121-TAXIMETROS,Taxímetros,station_2506_0,2506
B_0500121-AV661,Av. 661,station_2507_0,2507
B_0500121-BOSQUESARAG,Bosques de Aragon,station_2508_0,2508
B_0500120-Av631,Av. 631,station_2508_1,2508
B_0500121-AV597,Av. 597,station_2509_0,2509
B_0500121-AV583,Av. 583,station_2510_0,2510
B_0500121-AV573,Av. 573,station_2511_0,2511
B_0500120-CALLE573,Calle 573,station_2511_1,2511
B_0500121-REYMAXTLA,Rey Maxtla,station_2512_0,2512
B_0500120-AV606,Av. 606,station_2513_0,2513
B_0500120-AV661,Av. 661,station_2513_0,2513
B_0500120-calle593,Calle 593,station_2514_0,2514
B_0500120-VOCA10,Vocacional 10,station_2515_0,2515
B_05011A0-FVOCA10,Frente a Vocacional 10,station_2515_1,2515
B_0500120-PETROMEX,Petroleos Mexicanos,station_2516_0,2516
B_05119B0-ROSAVERDE,Rosa Verde,station_2517_0,2517
B_05119B0-ALTATENSION,Alta Tensión,station_2518_0,2518
B_05119B0-JCAMARILLO,José Camarillo,station_2519_0,2519
B_05119B0-AVSTALUCIA,Av. Santa Lucia,station_2520_0,2520
B_05119B0-PTOVERACRUZ,Puerto de Veracruz,station_2521_0,2521
B_05119B1-PTOVERACRUZ,Puerto Veracruz,station_2521_0,2521
B_05119B1-PTOPENASCO,Puerto Peñasco,station_2521_1,2521
B_05119B1-GVODIAZORDAZ,Gustavo Díaz Ordaz,station_2521_2,2521
B_05119B1-PTOFCOVILLA,Puerto Francisco Villa,station_2521_3,2521
B_05119B1-PTOESCONDIDO,Puerto Escondido,station_2521_4,2521
B_0501191-HACIHIGUERAS,Hacienda de Higueras,station_2521_5,2521
B_0501191-PTOMAZATLAN,Puerto Mazatán,station_2521_6,2521
B_0501191-PTOVALLARTA,Puerto Vallarta,station_2521_7,2521
B_0501190-PTOLORETO,Puerto Loreto,station_2521_8,2521
B_0501190-PTOZAPATA,Puerto Zapata,station_2521_9,2521
B_0501190-PTOMADERO,Puerto Madero,station_2521_10,2521
B_0501190-PTOMAZATLAN,Puerto Mazatlán,station_2521_6,2521
B_05119B0-HGUADALUPE,Hacienda de Guadalupe,station_2522_0,2522
B_0501191-HGUADALAJARA,Hacienda Guadalajara,station_2522_1,2522
B_0501191-VCARRANZA,Venustiano Carranza,station_2522_2,2522
B_0501190-PTOMARQUEZ,Puerto Marquez,station_2522_3,2522
B_05119B0-THOMASJEFFER,Thomas Jefferson,station_2523_0,2523
B_05119B0-ALVAROBREGON,Álvaro Obregón,station_2523_1,2523
B_05119B0-MANUELGLEZ,Manuel González,station_2523_2,2523
B_05119B1-THOMASJEFFER,Thomas Jefferson,station_2523_0,2523
B_05119B1-BJUAREZ,Benito Juárez,station_2523_3,2523
B_05119B1-PTOTECOLUTLA,Puerto Tecolutla,station_2523_4,2523
B_05119B1-MAVILACAMACH,Manuel Avila Camacho,station_2523_5,2523
B_0501191-BJUAREZ,Benito Juárez,station_2523_6,2523
B_0501191-PORFIRIODIAZ,Porfirio Díaz,station_2523_7,2523
B_0501191-GDIAZORDAZ,Gustavo Díaz Ordaz,station_2523_8,2523
B_0501191-AVPRESIDENTES,Av. Presidentes,station_2523_9,2523
B_0501191-ROSSEVELT,Rossevelt,station_2523_10,2523
B_0501191-ABRHALINCOL,Abraham Lincoln,station_2523_11,2523
B_0501190-LCARDENAS,Lázaro Cardenas,station_2523_12,2523
B_0501190-PTOSANJUANCA,Puerto San Juan del Cabo,station_2523_13,2523
B_0501190-BENIJUAREZ,Benito Juárez,station_2523_3,2523
B_0501190-COMONFORT,Comonfort,station_2523_14,2523
B_0501190-ABRAHLINCOL,Abraham Lincoln,station_2523_11,2523
B_05119B0-ADOLFLOPEZMA,Adolfo López Mateos,station_2524_0,2524
B_05119B1-ADOLFLOPEZMA,Adolfo López Mateos,station_2524_1,2524
B_0501191-REYLOPEZVILLA,Rey López Villalobos,station_2524_2,2524
B_0501191-PEDROMENDOZ,Pedro Mendoza,station_2524_3,2524
B_0501191-MAVILACAMACH,Manuel Avila Camacho,station_2524_4,2524
B_0501191-HVIVALDI,Hermanos Vivaldi,station_2524_5,2524
B_0501191-MANUELGLEZ,Manuel González,station_2524_6,2524
B_0501190-AMERICOVESPU,Americo Vespucio,station_2524_7,2524
B_0501190-PEDROMENDO,Pedro Mendoza,station_2524_3,2524
B_0501190-CAPULA,Capula,station_2524_8,2524
B_05119B1-CARLOSDOLCI,Carlos Dolci,station_2525_0,2525
B_05119B1-ROSABLANCA,Rosa Blanca,station_2526_0,2526
B_05119B1-ALTATENSION,Alta Tensión,station_2527_0,2527
B_05119B1-CALLE20,Calle 20,station_2527_1,2527
B_05119B1-URUCHURTU,Ernesto Peralta Uruchurtu,station_2528_0,2528
B_05119B1-CALLE25,Calle 25,station_2529_0,2529
B_05119B1-CALLE28,Calle 28,station_2530_0,2530
B_05119B1-CALLE32,Calle 32,station_2531_0,2531
B_0501191-MATAGALPINOS,Matagalpinos,station_2532_0,2532
B_0501191-MERCURIO,Mercurio,station_2533_0,2533
B_0501191-CHICAGO,Chicago,station_2534_0,2534
B_0501191-BATUECAS,Batuecas,station_2534_1,2534
B_0501191-CDAMINAS,Cerrada de Minas,station_2534_2,2534
B_0501191-GOLONDRINACE,Golondrina Acerada,station_2534_3,2534
B_0501190-2CDAMINA,Segunda Cerrada de Mina,station_2534_4,2534
B_0501190-AVCHICAGO,Av. Chicago,station_2534_5,2534
B_0501190-GOLONDRINACE,Golondrina Acerada,station_2534_3,2534
B_0501121-1CDAMINAS,Primera Cerrada de Minas,station_2534_6,2534
B_0501121-3CDAMINA,Tercera Cerrada de Mina,station_2534_7,2534
B_0501121-MATAGALPINOS,Matagalpinos,station_2534_8,2534
B_0501121-MERCURIO,Mercurio,station_2534_9,2534
B_0501121-AVCHICAGO,Av. Chicago,station_2534_5,2534
B_0501121-ACATLAN,Acatlan,station_2534_10,2534
B_0501121-MITUENSES,Mituenses,station_2534_11,2534
B_0501121-OMICRON,Omicron,station_2534_12,2534
B_0501121-TAPEOJUMA,Tapeojuma,station_2534_13,2534
B_0501121-CDACHICAGO,Cerrada Chicago,station_2534_14,2534
B_0501121-LGONZAURBINA,Luis Gonzaga Urbina,station_2534_15,2534
B_0501121-ABELRGEZ,Abelardo Rodríguez,station_2534_16,2534
B_0501121-JALVARADOVILL,J. Alvarado y Francisco Villa,station_2534_17,2534
B_0501121-GPEVICTORIA,Guadalupe Victoria,station_2534_18,2534
B_0501121-GVODIAZORDAZ,Gustavo Díaz Ordaz,station_2534_19,2534
B_0501121-HERMEGALEANA,Hermenegildo Galeana,station_2534_20,2534
B_0501121-MATAMOROS,Matamoros,station_2534_21,2534
B_0501121-AND2,Andador 2,station_2534_22,2534
B_0501121-CALLE5,Calle 5,station_2534_23,2534
B_0501121-CALLE1,Calle 1,station_2534_23,2534
B_0501121-VILLAZUETA,Villa Azueta,station_2534_24,2534
B_0501121-MTEOSCURO,Monte Oscuro,station_2534_25,2534
B_0501121-FORTIN,Fortin,station_2534_26,2534
B_0501121-NISPERO,Nispero,station_2534_27,2534
B_0501121-GOBSANCHDEZ,Gobernador Sanchez Hernández,station_2534_28,2534
B_0501121-RNO2NTE,Retorno 2 Norte,station_2534_29,2534
B_0501120-1CDAMINAS,Primera Cerrada de Minas,station_2534_6,2534
B_0501120-3CDAMINAS,Tercera Cerrada de Minas,station_2534_7,2534
B_0501120-CDAMERCURIO,Cerrada Mercurio,station_2534_30,2534
B_0501120-MINAS,Minas,station_2534_31,2534
B_0501120-URANO,Urano,station_2534_32,2534
B_0501120-MARTE,Marte,station_2534_33,2534
B_0501120-ACATLAN,Acatlan,station_2534_34,2534
B_0501120-MARACEIBERO,Maraceiberos,station_2534_35,2534
B_0501120-PUEBLA,Puebla,station_2534_36,2534
B_0501120-LASPRESAS,Las Presas,station_2534_37,2534
B_0501120-CDACHICAGO,Cerrada Chicago,station_2534_14,2534
B_0501120-CHICAGO,Chicago,station_2534_38,2534
B_0501120-FCOVILLA,Francisco Villa,station_2534_39,2534
B_0501120-GPEVICTORIA,Guadalupe Victoria,station_2534_40,2534
B_0501120-PCARLOSAPERE,Primaria Carlos A. Pereira,station_2534_41,2534
B_0501120-NICOBRAVO,Nicolas Bravo,station_2534_42,2534
B_0501120-LEOBRAVO,Leonardo Bravo,station_2534_43,2534
B_0501191-RNOGOLONMAR,Retorno Golondrina de Mar,station_2535_0,2535
B_0501190-GOLONDRINARU,Golondrina Rustica,station_2535_1,2535
B_0501191-JAMESCOOK,James Cook,station_2536_0,2536
B_0501190-JAMESCOOK,James Cook,station_2536_0,2536
B_0501180-GUERRERO,Guerrero,station_2537_0,2537
B_0501180-MUITELS,Muitles,station_2538_0,2538
B_0501180-PANTSTAROSA,Panteón Santa Rosa,station_2539_0,2539
B_0501180-ESCONDIDA,La Escondida,station_2540_0,2540
B_0501180-CDACARRMATEO,Cerrada Carretera Santa Mateo-Santa Rosa,station_2540_1,2540
B_0501180-SEC105,Secundaria No. 105,station_2540_2,2540
B_0501161-ESCONDIDA,La Escondida,station_2540_0,2540
B_0501161-CARRSTAROSA,Carretera Santa Rosa - San Mateo,station_2540_3,2540
B_0501160-ESCONDIDA,La Escondida,station_2540_0,2540
B_0501160-CARRSTAROSA,Carretera Santa Rosa - San Mateo,station_2540_3,2540
B_05116A1-BATALLONPATRI,Batallon de San Patricio,station_2541_0,2541
B_05116A1-AVCONVENTO,Av. del Convento,station_2542_0,2542
B_05116A1-CRUZBLANCA,Cruz Blanca,station_2543_0,2543
B_05116A1-SANPEDRO,San Pedro,station_2544_0,2544
B_05116A1-MORELOS,Morelos,station_2545_0,2545
B_05116A1-ABASOLO,Abasolo,station_2546_0,2546
B_05116A1-CUAUHTEMOC,Cuauhtémoc,station_2547_0,2547
B_05116A1-ALLENDE,Allende,station_2548_0,2548
B_05116A1-BELISARIODGZ,Belisario Domínguez,station_2548_1,2548
B_05116A1-CENTENARIO,Centenario,station_2548_2,2548
B_05116A0-GOMEZFARIAS,Gómez Farias,station_2548_3,2548
B_05116A0-ABASOLO,Abasolo,station_2548_4,2548
B_05116A0-ALLENDE,Allende,station_2548_0,2548
B_05116A0-CENTENARIO,Centenario,station_2548_2,2548
B_05116A1-AYUNTAMIENT,Ayuntamiento,station_2549_0,2549
B_05116A0-BELISARIODGZ,Belisario Domínguez,station_2549_1,2549
B_05116A0-AYUNTAMIENTO,Ayuntamiento,station_2549_0,2549
B_05116A1-PEREZVALENZU,Perez Valenzuela,station_2550_0,2550
B_05116A1-PROGRESO,Progreso,station_2550_1,2550
B_05116A1-RETAMA,Retama,station_2550_2,2550
B_05116A0-MELCHOROCAM,Melchor Ocampo,station_2550_3,2550
B_05116A0-TORRESEMARN,Torres SEMARNAT,station_2550_4,2550
B_05116A1-SEMARNAT,Semarnat,station_2551_0,2551
B_05116A0-CJONRETANA,Callejón Retana,station_2551_1,2551
B_05116A1-AVUNIVERSIDA,Av. Universidad,station_2552_0,2552
B_05116A0-SALVADORNOVO,Salvador Novo,station_2552_1,2552
B_05116A0-UNIVERSIDAD,Universidad,station_2552_2,2552
B_05116A1-MARGARITA,Margarita,station_2553_0,2553
B_05116A0-MARGARITAS,Margaritas,station_2553_0,2553
B_05116A1-TECOYOTITLA,Tecoyotitla,station_2554_0,2554
B_05116A0-TECOYOTITLA,Tecoyotitla,station_2554_0,2554
B_05116A1-CAMPOFUTBOL,Campo de Futbol,station_2555_0,2555
B_05116A0-CANCHAFUTB,Cancha de Futbol,station_2555_1,2555
B_05116A1-RIOAJUSCO,Río Ajusco,station_2556_0,2556
B_05116A1-BORBONESA,Borbonesa,station_2557_0,2557
B_05116A1-RIOBALSAMINA,Río Balsamina,station_2557_1,2557
B_05116A0-BARBONESA1PT,Barbonesa Primer Puente,station_2557_2,2557
B_05116A0-ALMOREJOS,Almorejos,station_2557_3,2557
B_05116A0-RIOBALSAMINA,Río Balsamina,station_2557_1,2557
B_05116A1-RIOBALSAS,Río Balsas,station_2558_0,2558
B_05116A1-RIOGRIJALVA,Río Grijalva,station_2558_1,2558
B_05116A0-RIOBALSAS,Río Balsas,station_2558_0,2558
B_05116A0-RIOGRIJALVA,Río Grijalva,station_2558_1,2558
B_05116A0-RIOGPERIOCOL,Río Guadalupe y Río Colorado,station_2558_2,2558
B_05116A0-AVCONVENTO,Av. del Convento,station_2559_0,2559
B_05116A0-GRALPEDROANA,General Pedro Anaya,station_2559_1,2559
B_05116A0-CORINA,Corina,station_2560_0,2560
B_05116A0-SANPEDRO,San Pedro,station_2560_1,2560
B_05116A0-MORELOS,Morelos,station_2560_2,2560
B_05116A0-GUERRERO,Guerrero,station_2561_0,2561
B_05116A0-AVMEXICO,Av. México,station_2562_0,2562
B_05116A0-SLERDOTEJADA,Sebastian Lerdo de Tejada,station_2562_1,2562
B_05116A0-AJUSCO,Ajusco,station_2563_0,2563
B_0501161-CNODSTLEOTLA,Camino al Desierto de los Leones y Tlaloc,station_2564_0,2564
B_0501160-CNODSTLETALO,Camino al Desierto de los Leones y Tlaloc,station_2564_0,2564
B_0501161-CENTENARIO,Centenario,station_2565_0,2565
B_0501160-CENTENARIO,Centenario,station_2565_0,2565
B_0501161-MAXIMOSILVA,Maximo Silva,station_2566_0,2566
B_0501160-MAXIMOSILVA,Maximo Silva,station_2566_0,2566
B_0501161-PROGRESO,Progreso,station_2567_0,2567
B_0501160-PROGRESO,Progreso,station_2567_0,2567
B_0501161-1ABRIL,1 de Abril,station_2568_0,2568
B_0501161-STSCASTILLO,Santos Castillo,station_2568_1,2568
B_0501160-1ABRIL,1 de Abril,station_2568_0,2568
B_0501160-STOSCASTILLO,Santos Castillo,station_2568_1,2568
B_0501161-JLUISCUEVAS,José Luis Cuevas,station_2569_0,2569
B_0501160-JLUISCUEVAS,José Luis Cuevas,station_2569_0,2569
B_0501161-OJOAGUA,Ojo de Agua,station_2570_0,2570
B_0501160-OJOAGUA,Ojo de Agua,station_2570_0,2570
B_0501161-GRANJAS,Las Granjas,station_2571_0,2571
B_0501161-COMUNAL,Comunal,station_2571_1,2571
B_0501160-LASGRANJAS,Las Granjas,station_2571_0,2571
B_0501160-COMUNAL,Comunal,station_2571_1,2571
B_0501161-CJONENCINOS,Callejon de los Encinos,station_2572_0,2572
B_0501160-CJONENCINOS,Callejon de los Encinos,station_2572_0,2572
B_0501161-MNTALEGRE,Monte Alegre,station_2573_0,2573
B_0501160-MONTEALEGRE,Monte Alegre,station_2573_0,2573
B_0501161-CEDROS,Cedros,station_2574_0,2574
B_0501160-CEDROS,Cedros,station_2574_0,2574
B_0501161-ESPEJO,El Espejo,station_2575_0,2575
B_0501160-ESPEJO,El Espejo,station_2575_0,2575
B_0501161-CDALIMBO,Cerrada Limbo,station_2576_0,2576
B_0501160-CDALIMBO,Cerrada del Limbo,station_2576_0,2576
B_0501161-HIGUERA,Higuera,station_2577_0,2577
B_0501160-HIGUERA,Higuera,station_2577_0,2577
B_0501161-LECHEVERRIA,Luis Echeverria,station_2578_0,2578
B_0501160-LECHEVERRIA,Luis Echeverría,station_2578_0,2578
B_0501161-FACADEPOLICI,Frente a Academia de Policia,station_2579_0,2579
B_0501160-FACADEMIAPOL,Frente a Academia de Policia No. 5715,station_2579_0,2579
B_0501161-FCOLEGELEC,Frente a Colegio de Electricistas,station_2580_0,2580
B_0501160-FCOLEGELECT,Frente a Colegio de Electricistas,station_2580_0,2580
B_0501161-CALZOLIVAR,Calz. Olivar de los Padres,station_2581_0,2581
B_0501160-CALZOLIVAR,Calz. Olivar de los Padres,station_2581_0,2581
B_0501161-OCOTILLO,Ocotillo,station_2582_0,2582
B_0501160-OCOTILLO,Ocotillo,station_2582_0,2582
B_0501161-ENCINOGDE,Encino Grande,station_2583_0,2583
B_0501160-ENCINOGDE,Encino Grande,station_2583_0,2583
B_0501161-CDAFLORES,Cerrada de las Flores,station_2584_0,2584
B_0501160-CDAFLORES,Cerrada de las Flores,station_2584_0,2584
B_0501161-BARRANQUIL,Barranquilla,station_2585_0,2585
B_0501160-BARRANQUILLA,Barranquilla,station_2585_0,2585
B_0501161-MORAL,Moral,station_2586_0,2586
B_0501160-MORAL,Moral,station_2586_0,2586
B_0501161-CDASANAGUSTI,Cerrada San Agustín,station_2587_0,2587
B_0501160-CDASANAGUST,Cerrada San Agustín,station_2587_0,2587
B_0501161-TIZAMPAPANO,Tizampapano,station_2588_0,2588
B_0501160-TIZAMPAPANO,Tizampapano,station_2588_0,2588
B_0501161-CALLE8,Calle 8,station_2589_0,2589
B_0501160-CALLE8,Calle 8,station_2589_0,2589
B_0501161-CALLE6,Calle 6,station_2590_0,2590
B_0501160-CALLE6,Calle 6,station_2590_0,2590
B_0501161-FLORMARIA,Flor de María,station_2591_0,2591
B_0501160-FLORDEMARIA,Flor de María,station_2591_0,2591
B_05115A1-PTEMETLAC,Puente Metlac,station_2592_0,2592
B_05115A1-JACARANDAS,Jacarandas,station_2592_1,2592
B_05115A0-ALCANFORES,Alcanfores,station_2592_2,2592
B_05115A0-PTEMETLAC,Puente Metlac,station_2592_0,2592
B_05115A0-RIONAUTLA,Río Nautla,station_2592_3,2592
B_05115A0-CALZAGUILAS,Calz. de las Aguilas y Río Naza,station_2592_4,2592
B_010Z2E00-BASEPUENTCOL1,Base Puente Colorado,station_2592_5,2592
B_010Z2E00-BASEPUENTCOL2,Base Puente Colorado,station_2592_6,2592
B_010Z2F00-JACARANDAS,Jacarandas,station_2592_1,2592
B_010Z2F00-PUENTEMETLAC1,Puente Metlac,station_2592_0,2592
B_010Z2F00-PUENTEMORA,Puente Moralillo,station_2592_7,2592
B_010Z2F00-PICAGREGOS,Picagregos,station_2592_8,2592
B_010Z2F00-CRIONAZAS,C. Rio Nazas,station_2592_9,2592
B_010Z2F00-PUENTEMETLAC2,Puente Metlac,station_2592_0,2592
B_010Z2F00-ALCANFORES,Alcanfores,station_2592_2,2592
B_05115A1-FRESNOS,Fresnos,station_2593_0,2593
B_05115A0-FRESNOS,Fresnos,station_2593_0,2593
B_010Z2F00-FRESNOS1,Fresnos,station_2593_0,2593
B_010Z2F00-FRESNOS2,Fresnos,station_2593_0,2593
B_05115A1-3CDABAHIA,Tercera Cerrada de Bahía,station_2594_0,2594
B_05115A1-MARISOL,Marisol,station_2594_1,2594
B_05115A1-LLANURA,Llanura,station_2594_2,2594
B_05115A0-LLANURA,Llanura,station_2594_2,2594
B_05115A0-3CDABAHIA,Tercera Cerrada de Bahía,station_2594_0,2594
B_010Z2F00-LLANURAS,Llanuras,station_2594_2,2594
B_010Z2F00-BAHIA,Bahia,station_2594_3,2594
B_010Z2F00-3ERCDABAHIA,3ra. Cda. Bahia,station_2594_4,2594
B_010Z2F00-LLANURAS2,Llanuras,station_2594_2,2594
B_05115A1-MESETA,Meseta,station_2595_0,2595
B_05115A0-MESETA,Meseta,station_2595_0,2595
B_05115A1-CERRO,Cerro,station_2596_0,2596
B_05115A0-CERRO,Cerro,station_2596_0,2596
B_010Z2F00-CERRO1,Cerro,station_2596_0,2596
B_010Z2F00-CERRO2,Cerro,station_2596_0,2596
B_05115A1-4CDAGUILASWL,Cuarta Cerrada de las Aguilas y Walmart,station_2597_0,2597
B_05115A1-ROMULOFARR,Romulo O'Farril,station_2597_1,2597
B_05115A0-ROMULOFARR,Romulo O'Farril,station_2597_1,2597
B_05115A0-4CDAGUILWALM,Cuarta Cerrada de las Aguilas y Walmart,station_2597_0,2597
B_010Z2D00-CALZAGUILAS1,Calz. De las Aguilas,station_2597_2,2597
B_010Z2D00-CESCOLLO,C. Escollo,station_2597_3,2597
B_010Z2D00-6CDATARANG1,6a. Cerrada de Tarango,station_2597_4,2597
B_010Z2D00-6CDATARANG2,6a. Cerrada de Tarango,station_2597_4,2597
B_010Z2D00-CALZAGUILAS2,Calz. De las Aguilas,station_2597_2,2597
B_010Z2F00-ROMFARRIL2,Romulo O' Farril,station_2597_5,2597
B_010Z2F00-4CDAAGUILAS,4ta. Cda. De Las Aguilas,station_2597_6,2597
B_010Z2F00-SERRANIA,Serrania,station_2597_7,2597
B_010Z2F00-WALMAGUILAS,Walmart Las Aguilas,station_2597_8,2597
B_010Z2F00-ROMFARRIL3,Romulo O' Farril,station_2597_5,2597
B_05115A1-MAR,Mar,station_2598_0,2598
B_05115A0-MARISMA,Marisma,station_2598_1,2598
B_05115A0-ISLA,Isla,station_2598_2,2598
B_010Z2F00-ISLA1,Isla,station_2598_2,2598
B_010Z2F00-ISLA2,Isla,station_2598_2,2598
B_010Z2F00-MARISMA,Marisma,station_2598_1,2598
B_05115A1-TORRENTE,Torrente,station_2599_0,2599
B_05115A0-RIVERA,Rivera,station_2599_1,2599
B_010Z2D00-TORRENTE1,Torrente,station_2599_0,2599
B_010Z2F00-TORRENTE2,Torrente,station_2599_0,2599
B_010Z2F00-TORRENTE3,Torrente,station_2599_0,2599
B_05115A1-ALFOCASOLYF,Alfonso Caso y Luz y Fuerza,station_2600_0,2600
B_05115A0-ALFONSOCASO,Alfonso Caso,station_2600_1,2600
B_010Z2D00-ALFONCASDR1,Alfonso Caso Andrade,station_2600_2,2600
B_010Z2D00-MEDANOS,Medanos,station_2600_3,2600
B_010Z2D00-ALFONCASDR2,Alfonso Caso Andrade,station_2600_2,2600
B_010Z2F00-ALFONCASDR1,Alfonso Caso Andrade,station_2600_2,2600
B_010Z2F00-ALFONCASDR412,Alfonso Caso Andrade,station_2600_2,2600
B_05115A1-ESPIGONES,Espigones,station_2601_0,2601
B_05115A0-ESPIGONES,Espigones,station_2601_0,2601
B_010Z2F00-ESPIGONES1,Espigones,station_2601_0,2601
B_010Z2F00-ESPIGONES2,Espigones,station_2601_0,2601
B_0501151-TINAJAS,Tinajas,station_2602_0,2602
B_0501150-CNOSANMATEO,Camino a San Mateo,station_2602_1,2602
B_0501151-FRENTE1160,Frente a No. 1160,station_2603_0,2603
B_0501150-FRENTE1160,Frente a No. 1160,station_2603_0,2603
B_0501151-AVTAMPS2,Av. Tamaulipas 2,station_2604_0,2604
