source,target,route_id,agency_id,avg_travel_time_s,trip_count,headway_secs
station_1078_0,station_1079_0,B_CMX01009C,CC,82.0,2,300
station_1078_0,station_1079_0,B_CMX01009E,CC,82.0,2,300
station_1078_1,station_1077_0,B_CMX01009D,CC,64.0,2,300
station_1079_0,station_1078_1,B_CMX01009D,CC,61.0,2,300
station_1079_0,station_1080_0,B_CMX01009A,CC,58.0,2,300
station_1079_0,station_1080_0,B_CMX01009C,CC,58.0,2,300
station_1079_0,station_1080_0,B_CMX01009E,CC,58.0,2,300
station_107_0,station_106_0,B_CMX0300L5,MB,75.0,6,300
station_107_0,station_108_0,B_CMX0300L5,MB,105.83333333333333,6,300
station_107_0,station_1334_0,B_CMX0200L8,METRO,71.0,3,240
station_107_0,station_1335_0,B_CMX0200L8,METRO,111.0,3,240
station_1080_0,station_1079_0,B_CMX01009D,CC,60.0,2,300
station_1080_0,station_1081_0,B_CMX01009A,CC,64.0,2,300
station_1080_0,station_1081_0,B_CMX01009C,CC,64.0,2,300
station_1080_0,station_1081_0,B_CMX01009E,CC,64.0,2,300
station_1081_0,station_1080_0,B_CMX01009D,CC,61.0,2,300
station_1081_0,station_1082_0,B_CMX01009A,CC,68.0,2,300
station_1081_0,station_1082_0,B_CMX01009C,CC,68.0,2,300
station_1081_0,station_1082_0,B_CMX01009E,CC,68.0,2,300
station_1082_0,station_1081_0,B_CMX01009D,CC,68.0,2,300
station_1082_0,station_1083_0,B_CMX01009A,CC,52.0,2,300
station_1082_0,station_1083_0,B_CMX01009C,CC,52.0,2,300
station_1082_0,station_1083_0,B_CMX01009E,CC,52.0,2,300
station_1083_0,station_1082_0,B_CMX01009D,CC,58.0,2,300
station_1083_0,station_683_1,B_CMX01009A,CC,84.0,2,300
station_1083_0,station_683_1,B_CMX01009C,CC,84.0,2,300
station_1083_0,station_683_1,B_CMX01009E,CC,84.0,2,300
station_1084_0,station_1084_2,B_CMX01009A,CC,70.0,2,300
station_1084_0,station_1084_2,B_CMX01009C,CC,54.0,2,300
station_1084_0,station_1084_2,B_CMX01009E,CC,70.0,2,300
station_1084_0,station_1084_2,B_CMX01009F,CC,54.0,2,300
station_1084_0,station_1103_3,B_CMX01009A,CC,57.0,2,300
station_1084_0,station_1103_3,B_CMX01009C,CC,57.0,2,300
station_1084_0,station_1103_3,B_CMX01009E,CC,57.0,2,300
station_1084_0,station_1103_3,B_CMX01009F,CC,57.0,2,300
station_1084_1,station_1084_2,B_CMX01009A,CC,48.0,2,300
station_1084_1,station_1084_2,B_CMX01009C,CC,48.0,2,300
station_1084_1,station_1084_2,B_CMX01009E,CC,49.0,2,300
station_1084_1,station_1084_2,B_CMX01014A,CC,39.0,1,480
station_1084_1,station_1102_0,B_CMX01009A,CC,107.0,2,300
station_1084_1,station_1102_0,B_CMX01009C,CC,107.0,2,300
station_1084_1,station_1102_0,B_CMX01009E,CC,107.0,2,300
station_1084_1,station_1102_0,B_CMX01009F,CC,107.0,2,300
station_1084_2,station_1084_0,B_CMX01009A,CC,46.0,2,300
station_1084_2,station_1084_0,B_CMX01009C,CC,46.0,2,300
station_1084_2,station_1084_0,B_CMX01009E,CC,46.0,2,300
station_1084_2,station_1084_0,B_CMX01009F,CC,62.0,2,300
station_1084_2,station_1084_1,B_CMX01009A,CC,32.0,2,300
station_1084_2,station_1084_1,B_CMX01009C,CC,48.0,2,300
station_1084_2,station_1084_1,B_CMX01009E,CC,32.0,2,300
station_1084_2,station_1084_1,B_CMX01009F,CC,48.0,2,300
station_1084_2,station_1103_3,B_CMX01014A,CC,120.0,1,480
station_1084_2,station_1191_2,B_CMX01005A,CC,63.0,1,480
station_1084_3,station_1101_1,B_CMX0200L9,METRO,123.0,3,180
station_1084_3,station_565_5,B_CMX0200L9,METRO,132.0,3,180
station_1084_4,station_1191_6,B_CMX0200L4,METRO,90.0,3,240
station_1084_4,station_666_3,B_CMX0400L2,TROLE,58.0,2,480
station_1084_4,station_700_5,B_CMX0200L4,METRO,121.0,3,240
station_1084_5,station_1084_4,B_CMX0400L2,TROLE,47.0,2,480
station_1084_6,station_1191_1,B_CMX050037,RTP,133.0,3,600
station_1084_6,station_666_5,B_CMX050037,RTP,150.0,3,600
station_1084_7,station_1084_8,B_CMX010Z4A,CC,55.0,1,480
station_1084_7,station_1084_8,B_CMX010Z4B,CC,55.0,1,480
station_1084_8,station_666_2,B_CMX010Z4A,CC,61.0,1,480
station_1084_8,station_666_2,B_CMX010Z4B,CC,61.0,1,480
station_1085_0,station_1086_0,B_CMX01009A,CC,62.0,2,300
station_1085_0,station_1086_0,B_CMX01009C,CC,62.0,2,300
station_1085_0,station_1086_0,B_CMX01009E,CC,62.0,2,300
station_1085_0,station_1086_0,B_CMX01009F,CC,62.0,2,300
station_1085_0,station_1105_0,B_CMX01009C,CC,46.0,2,300
station_1085_0,station_1105_0,B_CMX01009F,CC,46.0,2,300
station_1086_0,station_1085_0,B_CMX01009C,CC,61.0,2,300
station_1086_0,station_1085_0,B_CMX01009F,CC,61.0,2,300
station_1086_0,station_1087_0,B_CMX01009A,CC,46.0,2,300
station_1086_0,station_1087_0,B_CMX01009C,CC,46.0,2,300
station_1086_0,station_1087_0,B_CMX01009E,CC,46.0,2,300
station_1086_0,station_1087_0,B_CMX01009F,CC,46.0,2,300
station_1087_0,station_1088_0,B_CMX01009A,CC,92.0,2,300
station_1087_0,station_1088_0,B_CMX01009C,CC,92.0,2,300
station_1087_0,station_1088_0,B_CMX01009E,CC,92.0,2,300
station_1087_0,station_1088_0,B_CMX01009F,CC,92.0,2,300
station_1087_1,station_1086_0,B_CMX01009C,CC,58.0,2,300
station_1087_1,station_1086_0,B_CMX01009F,CC,58.0,2,300
station_1087_2,station_1090_3,B_CMX0200L9,METRO,130.0,3,180
station_1087_2,station_1590_0,B_CMX0400L1,TROLE,78.0,2,480
station_1087_2,station_1591_0,B_CMX0400L1,TROLE,135.0,2,480
station_1087_2,station_565_5,B_CMX0200L9,METRO,107.0,3,180
station_1088_0,station_1087_1,B_CMX01009C,CC,80.0,2,300
station_1088_0,station_1087_1,B_CMX01009F,CC,80.0,2,300
station_1088_0,station_1089_0,B_CMX01009A,CC,78.0,2,300
station_1088_0,station_1089_0,B_CMX01009C,CC,78.0,2,300
station_1088_0,station_1089_0,B_CMX01009E,CC,78.0,2,300
station_1088_0,station_1089_0,B_CMX01009F,CC,78.0,2,300
station_1088_1,station_2794_0,B_CMX01024B,CC,108.0,1,300
station_1088_2,station_2793_0,B_CMX01024B,CC,83.0,1,300
station_1089_0,station_1088_0,B_CMX01009C,CC,70.0,2,300
station_1089_0,station_1090_0,B_CMX01009A,CC,85.0,2,300
station_1089_0,station_1090_0,B_CMX01009C,CC,85.0,2,300
station_1089_0,station_1090_0,B_CMX01009E,CC,85.0,2,300
station_1089_0,station_1090_0,B_CMX01009F,CC,85.0,2,300
station_108_0,station_107_0,B_CMX0300L5,MB,105.83333333333333,6,300
station_108_0,station_109_0,B_CMX0300L5,MB,75.33333333333333,6,300
station_1090_0,station_1090_1,B_CMX01009A,CC,42.0,2,300
station_1090_0,station_1090_1,B_CMX01009C,CC,42.0,2,300
station_1090_0,station_1090_1,B_CMX01009E,CC,42.0,2,300
station_1090_0,station_1090_1,B_CMX01009F,CC,42.0,2,300
station_1090_1,station_1091_0,B_CMX01009A,CC,104.0,2,300
station_1090_1,station_1091_0,B_CMX01009C,CC,104.0,2,300
station_1090_1,station_1091_0,B_CMX01009E,CC,104.0,2,300
station_1090_1,station_1091_0,B_CMX01009F,CC,104.0,2,300
station_1090_2,station_1088_0,B_CMX01009F,CC,174.0,2,300
station_1090_2,station_1089_0,B_CMX01009C,CC,104.0,2,300
station_1090_3,station_1087_2,B_CMX0200L9,METRO,112.0,3,180
station_1090_3,station_1093_3,B_CMX0200L9,METRO,142.0,3,180
station_1090_3,station_1354_0,B_CMX0200L3,METRO,144.0,3,180
station_1090_3,station_1444_0,B_CMX0300L1,MB,94.0,3,300
station_1090_3,station_1444_0,B_CMX0300L2,MB,146.0,1,210
station_1090_3,station_1444_0,B_CMX0300L3,MB,153.0,6,300
station_1090_3,station_1445_0,B_CMX0300L1,MB,82.0,3,300
station_1090_3,station_1445_0,B_CMX0300L2,MB,90.0,1,210
station_1090_3,station_1445_0,B_CMX0300L3,MB,95.0,6,300
station_1090_3,station_654_13,B_CMX0200L3,METRO,82.0,3,180
station_1091_0,station_1092_0,B_CMX01009A,CC,46.0,2,300
station_1091_0,station_1092_0,B_CMX01009C,CC,46.0,2,300
station_1091_0,station_1092_0,B_CMX01009E,CC,46.0,2,300
station_1091_0,station_1092_0,B_CMX01009F,CC,46.0,2,300
station_1091_1,station_1090_2,B_CMX01009C,CC,115.0,2,300
station_1091_1,station_1090_2,B_CMX01009F,CC,115.0,2,300
station_1092_0,station_1091_1,B_CMX01009C,CC,66.0,2,300
station_1092_0,station_1091_1,B_CMX01009F,CC,66.0,2,300
station_1092_0,station_1093_0,B_CMX01009A,CC,76.0,2,300
station_1092_0,station_1093_0,B_CMX01009C,CC,76.0,2,300
station_1092_0,station_1093_0,B_CMX01009E,CC,76.0,2,300
station_1092_0,station_1093_0,B_CMX01009F,CC,76.0,2,300
station_1093_0,station_1092_0,B_CMX01009C,CC,81.0,2,300
station_1093_0,station_1092_0,B_CMX01009F,CC,81.0,2,300
station_1093_0,station_1093_1,B_CMX01009A,CC,27.0,2,300
station_1093_0,station_1093_1,B_CMX01009C,CC,27.0,2,300
station_1093_0,station_1093_1,B_CMX01009E,CC,27.0,2,300
station_1093_0,station_1093_1,B_CMX01009F,CC,27.0,2,300
station_1093_1,station_1093_2,B_CMX01009A,CC,40.0,2,300
station_1093_1,station_1093_2,B_CMX01009C,CC,40.0,2,300
station_1093_1,station_1093_2,B_CMX01009E,CC,40.0,2,300
station_1093_1,station_1093_2,B_CMX01009F,CC,40.0,2,300
station_1093_2,station_1065_1,B_CMX01009A,CC,56.0,2,300
station_1093_2,station_1065_1,B_CMX01009C,CC,56.0,2,300
station_1093_2,station_1065_1,B_CMX01009E,CC,56.0,2,300
station_1093_2,station_1065_1,B_CMX01009F,CC,56.0,2,300
station_1093_2,station_1093_0,B_CMX01009C,CC,62.0,2,300
station_1093_2,station_1093_0,B_CMX01009F,CC,62.0,2,300
station_1093_3,station_1090_3,B_CMX0200L9,METRO,137.0,3,180
station_1093_3,station_1488_0,B_CMX0300L1,MB,94.5,8,300
station_1093_3,station_206_9,B_CMX0200L9,METRO,119.0,3,180
station_1093_3,station_659_3,B_CMX0300L1,MB,71.0,8,300
station_1094_0,station_181_19,B_CMX01009C,CC,65.0,2,300
station_1094_0,station_181_19,B_CMX01009F,CC,65.0,2,300
station_1094_0,station_618_5,B_CMX01009A,CC,48.0,2,300
station_1094_0,station_618_5,B_CMX01009C,CC,48.0,2,300
station_1094_0,station_618_5,B_CMX01009E,CC,48.0,2,300
station_1094_0,station_618_5,B_CMX01009F,CC,48.0,2,300
station_1095_1,station_1060_4,B_CMX0200L9,METRO,137.0,3,180
station_1095_1,station_1099_1,B_CMX0400L2,TROLE,308.0,2,480
station_1095_1,station_1583_0,B_CMX0400L2,TROLE,122.0,2,480
station_1095_1,station_687_5,B_CMX01009A,CC,205.0,2,300
station_1095_1,station_687_5,B_CMX01009C,CC,205.0,2,300
station_1095_1,station_687_5,B_CMX01009E,CC,205.0,2,300
station_1095_1,station_687_5,B_CMX01009F,CC,205.0,2,300
station_1095_1,station_687_6,B_CMX0200L9,METRO,119.0,3,180
station_1096_0,station_1095_1,B_CMX01009A,CC,98.0,2,300
station_1096_0,station_1095_1,B_CMX01009C,CC,98.0,2,300
station_1096_0,station_1095_1,B_CMX01009F,CC,98.0,2,300
station_1097_0,station_1096_0,B_CMX01009A,CC,111.0,2,300
station_1097_0,station_1096_0,B_CMX01009C,CC,110.0,2,300
station_1097_0,station_1096_0,B_CMX01009F,CC,111.0,2,300
station_1098_0,station_1098_1,B_CMX01009A,CC,14.0,2,300
station_1098_0,station_1098_1,B_CMX01009C,CC,14.0,2,300
station_1098_0,station_1098_1,B_CMX01009E,CC,15.0,2,300
station_1098_0,station_148_14,B_CMX0400L2,TROLE,54.0,2,480
station_1098_0,station_148_6,B_CMX01009A,CC,58.0,2,300
station_1098_0,station_148_6,B_CMX01009C,CC,58.0,2,300
station_1098_1,station_1060_3,B_CMX01009A,CC,63.0,2,300
station_1098_1,station_1060_3,B_CMX01009C,CC,63.0,2,300
station_1098_1,station_1060_3,B_CMX01009E,CC,63.0,2,300
station_1098_1,station_1060_3,B_CMX01014A,CC,63.0,1,480
station_1099_0,station_1060_1,B_CMX01009A,CC,76.0,2,300
station_1099_0,station_1060_1,B_CMX01009C,CC,77.0,2,300
station_1099_0,station_1060_1,B_CMX01009F,CC,74.0,2,300
station_1099_0,station_1100_0,B_CMX01009A,CC,100.0,2,300
station_1099_0,station_1100_0,B_CMX01009C,CC,100.0,2,300
station_1099_0,station_1100_0,B_CMX01009E,CC,100.0,2,300
station_1099_0,station_1100_0,B_CMX01014A,CC,93.0,1,480
station_1099_1,station_1060_5,B_CMX0400L2,TROLE,77.0,2,480
station_1099_1,station_1100_1,B_CMX0400L2,TROLE,85.0,2,480
station_109_0,station_108_0,B_CMX0300L5,MB,75.16666666666667,6,300
station_109_0,station_1422_0,B_CMX0300L5,MB,88.16666666666667,6,300
station_10_0,station_11_0,B_CMX050126,RTP,81.0,3,500
station_10_1,station_9_4,B_CMX050126,RTP,98.0,3,500
station_1100_0,station_1084_2,B_CMX01009F,CC,294.0,2,300
station_1100_0,station_1099_0,B_CMX01009A,CC,112.0,2,300
station_1100_0,station_1099_0,B_CMX01009C,CC,112.0,2,300
station_1100_0,station_1099_0,B_CMX01009F,CC,112.0,2,300
station_1100_0,station_1101_1,B_CMX01009A,CC,108.0,2,300
station_1100_0,station_1101_1,B_CMX01009C,CC,108.0,2,300
station_1100_0,station_1101_1,B_CMX01009E,CC,108.0,2,300
station_1100_0,station_1101_1,B_CMX01014A,CC,84.0,1,480
station_1100_1,station_1101_1,B_CMX0400L2,TROLE,76.0,2,480
station_1101_1,station_1060_4,B_CMX0200L9,METRO,130.0,3,180
station_1101_1,station_1061_0,B_CMX01009E,CC,52.0,2,300
station_1101_1,station_1061_4,B_CMX0300L5,MB,48.333333333333336,6,300
station_1101_1,station_1084_3,B_CMX0200L9,METRO,107.0,3,180
station_1101_1,station_1100_0,B_CMX01009A,CC,96.0,2,300
station_1101_1,station_1100_0,B_CMX01009C,CC,96.0,2,300
station_1101_1,station_1100_0,B_CMX01009F,CC,96.0,2,300
station_1101_1,station_1102_0,B_CMX01009A,CC,45.0,2,300
station_1101_1,station_1102_0,B_CMX01009C,CC,45.0,2,300
station_1101_1,station_1102_0,B_CMX01009E,CC,46.0,2,300
station_1101_1,station_1102_0,B_CMX01014A,CC,73.0,1,480
station_1101_1,station_1102_1,B_CMX0400L2,TROLE,68.0,2,480
station_1101_1,station_1423_0,B_CMX0300L5,MB,80.83333333333333,6,300
station_1102_0,station_1084_1,B_CMX01009A,CC,107.0,2,300
station_1102_0,station_1084_1,B_CMX01009C,CC,107.0,2,300
station_1102_0,station_1084_1,B_CMX01009E,CC,107.0,2,300
station_1102_0,station_1084_1,B_CMX01014A,CC,96.0,1,480
station_1102_0,station_1101_1,B_CMX01009A,CC,46.0,2,300
station_1102_0,station_1101_1,B_CMX01009C,CC,46.0,2,300
station_1102_0,station_1101_1,B_CMX01009E,CC,46.0,2,300
station_1102_0,station_1101_1,B_CMX01009F,CC,46.0,2,300
station_1102_1,station_1084_5,B_CMX0400L2,TROLE,122.0,2,480
station_1103_0,station_1084_0,B_CMX01009A,CC,63.0,2,300
station_1103_0,station_1084_0,B_CMX01009C,CC,63.0,2,300
station_1103_0,station_1084_0,B_CMX01009E,CC,63.0,2,300
station_1103_0,station_1084_0,B_CMX01009F,CC,63.0,2,300
station_1103_1,station_1219_0,B_CMX01005A,CC,66.0,1,480
station_1103_2,station_1218_0,B_CMX01014A,CC,90.0,1,480
station_1103_2,station_1920_1,B_CMX010Z4A,CC,53.0,1,480
station_1103_2,station_1920_1,B_CMX010Z4B,CC,53.0,1,480
station_1103_3,station_1104_2,B_CMX01009A,CC,77.0,2,300
station_1103_3,station_1104_2,B_CMX01009C,CC,77.0,2,300
station_1103_3,station_1104_2,B_CMX01009E,CC,77.0,2,300
station_1103_3,station_1104_2,B_CMX01009F,CC,77.0,2,300
station_1103_3,station_1104_2,B_CMX01014A,CC,77.0,1,480
station_1103_4,station_668_1,B_CMX050033,RTP,153.0,3,1800
station_1103_5,station_1104_1,B_CMX050033,RTP,112.0,3,1800
station_1104_0,station_1103_0,B_CMX01009A,CC,83.0,2,300
station_1104_0,station_1103_0,B_CMX01009C,CC,83.0,2,300
station_1104_0,station_1103_0,B_CMX01009E,CC,83.0,2,300
station_1104_0,station_1103_0,B_CMX01009F,CC,83.0,2,300
station_1104_1,station_1085_0,B_CMX01009F,CC,201.0,2,300
station_1104_1,station_565_4,B_CMX01009A,CC,52.0,2,300
station_1104_1,station_565_4,B_CMX01009C,CC,52.0,2,300
station_1104_1,station_565_4,B_CMX01009E,CC,52.0,2,300
station_1104_1,station_565_4,B_CMX01014A,CC,53.0,1,480
station_1104_1,station_565_7,B_CMX050033,RTP,68.0,3,1800
station_1104_2,station_1104_1,B_CMX01009A,CC,31.0,2,300
station_1104_2,station_1104_1,B_CMX01009C,CC,31.0,2,300
station_1104_2,station_1104_1,B_CMX01009E,CC,31.0,2,300
station_1104_2,station_1104_1,B_CMX01009F,CC,31.0,2,300
station_1104_2,station_1104_1,B_CMX01014A,CC,31.0,1,480
station_1104_3,station_1920_0,B_CMX050033,RTP,101.0,3,1800
station_1105_0,station_565_4,B_CMX01009C,CC,111.0,2,300
station_1105_0,station_565_4,B_CMX01009F,CC,111.0,2,300
station_1106_0,station_1083_0,B_CMX01009D,CC,58.0,2,300
station_1106_0,station_1239_0,B_CMX01014A,CC,55.0,1,480
station_1106_0,station_683_6,B_CMX01014A,CC,103.0,1,480
station_1107_0,station_1106_0,B_CMX01009D,CC,68.0,2,300
station_1108_0,station_1109_0,B_CMX01009A,CC,188.0,2,300
station_1108_0,station_1109_0,B_CMX01009B,CC,186.0,2,300
station_1108_0,station_1109_0,B_CMX01009C,CC,188.0,2,300
station_1108_0,station_1109_0,B_CMX01009D,CC,46.0,2,300
station_1109_0,station_1110_0,B_CMX01009A,CC,69.0,2,300
station_1109_0,station_1110_0,B_CMX01009B,CC,69.0,2,300
station_1109_0,station_1110_0,B_CMX01009C,CC,69.0,2,300
station_1109_0,station_1110_0,B_CMX01009D,CC,350.0,2,300
station_110_0,station_1248_1,B_CMX0300L5,MB,98.33333333333333,6,300
station_110_0,station_1422_0,B_CMX0300L5,MB,85.5,6,300
station_1110_0,station_1111_0,B_CMX01009A,CC,97.0,2,300
station_1110_0,station_1111_0,B_CMX01009B,CC,96.0,2,300
station_1110_0,station_1111_0,B_CMX01009C,CC,97.0,2,300
station_1110_0,station_1111_0,B_CMX01009D,CC,4.0,2,300
station_1111_0,station_1112_0,B_CMX01009A,CC,75.0,2,300
station_1111_0,station_1112_0,B_CMX01009B,CC,75.0,2,300
station_1111_0,station_1112_0,B_CMX01009C,CC,75.0,2,300
station_1111_0,station_1112_0,B_CMX01009D,CC,5.0,2,300
station_1112_0,station_1113_0,B_CMX01009A,CC,129.0,2,300
station_1112_0,station_1113_0,B_CMX01009B,CC,130.0,2,300
station_1112_0,station_1113_0,B_CMX01009C,CC,129.0,2,300
station_1112_0,station_1113_0,B_CMX01009D,CC,118.0,2,300
station_1113_0,station_1113_1,B_CMX01009A,CC,28.0,2,300
station_1113_0,station_1113_1,B_CMX01009B,CC,28.0,2,300
station_1113_0,station_1113_1,B_CMX01009C,CC,28.0,2,300
station_1113_0,station_1113_1,B_CMX01009D,CC,44.0,2,300
station_1113_0,station_1113_1,B_CMX01009E,CC,28.0,2,300
station_1113_0,station_1131_0,B_CMX01009A,CC,142.0,2,300
station_1113_0,station_1131_0,B_CMX01009B,CC,172.0,2,300
station_1113_0,station_1131_0,B_CMX01009C,CC,159.0,2,300
station_1113_0,station_1131_0,B_CMX01009D,CC,172.0,2,300
station_1113_1,station_1113_0,B_CMX01009A,CC,33.0,2,300
station_1113_1,station_1113_0,B_CMX01009B,CC,41.0,2,300
station_1113_1,station_1113_0,B_CMX01009C,CC,46.0,2,300
station_1113_1,station_1113_0,B_CMX01009D,CC,41.0,2,300
station_1113_1,station_1113_0,B_CMX01009E,CC,42.0,2,300
station_1113_1,station_1114_0,B_CMX01009A,CC,67.0,2,300
station_1113_1,station_1114_0,B_CMX01009B,CC,66.0,2,300
station_1113_1,station_1114_0,B_CMX01009C,CC,67.0,2,300
station_1113_1,station_1114_0,B_CMX01009D,CC,49.0,2,300
station_1113_1,station_1114_0,B_CMX01009E,CC,69.0,2,300
station_1113_2,station_1115_2,B_CMX0300L2,MB,170.0,8,210
station_1113_2,station_1332_0,B_CMX0200LA,METRO,129.0,3,240
station_1113_2,station_156_3,B_CMX0400L9,TROLE,2251.0,2,480
station_1113_2,station_447_5,B_CMX0200LA,METRO,159.0,3,240
station_1113_3,station_2077_0,B_CMX050163,RTP,86.0,2,2520
station_1113_3,station_2077_0,B_CMX050164,RTP,86.0,3,2820
station_1113_3,station_2077_0,B_CMX050166,RTP,86.0,2,2640
station_1113_3,station_2077_0,B_CMX050167,RTP,86.0,2,2700
station_1113_3,station_2077_0,B_CMX05162B,RTP,86.0,2,3360
station_1113_3,station_2077_0,B_CMX05163A,RTP,86.0,2,2700
station_1113_3,station_2077_0,B_CMX05163B,RTP,86.0,2,2700
station_1113_4,station_1113_3,B_CMX05162B,RTP,57.0,2,3360
station_1113_5,station_1113_3,B_CMX050163,RTP,76.0,2,2520
station_1113_5,station_1113_3,B_CMX050164,RTP,76.0,3,2820
station_1113_5,station_1113_3,B_CMX050166,RTP,76.0,2,2640
station_1113_5,station_1113_3,B_CMX050167,RTP,76.0,2,2700
station_1113_5,station_1113_3,B_CMX05163A,RTP,76.0,2,2700
station_1113_5,station_1113_3,B_CMX05163B,RTP,76.0,2,2700
station_1113_5,station_1113_4,B_CMX05162B,RTP,18.0,2,3360
station_1113_6,station_1260_3,B_CMX050163,RTP,122.0,2,2520
station_1113_6,station_1260_3,B_CMX050164,RTP,122.0,3,2820
station_1113_6,station_1260_3,B_CMX050166,RTP,122.0,2,2640
station_1113_6,station_1260_3,B_CMX050167,RTP,122.0,2,2700
station_1113_6,station_1260_3,B_CMX05162B,RTP,122.0,2,3360
station_1113_6,station_1260_3,B_CMX05163A,RTP,122.0,2,2700
station_1113_6,station_1260_3,B_CMX05163B,RTP,122.0,2,2700
station_1114_0,station_1114_1,B_CMX01009A,CC,31.0,2,300
station_1114_0,station_1114_1,B_CMX01009B,CC,31.0,2,300
station_1114_0,station_1114_1,B_CMX01009C,CC,31.0,2,300
station_1114_0,station_1114_1,B_CMX01009D,CC,31.0,2,300
station_1114_0,station_1114_1,B_CMX01009E,CC,31.0,2,300
station_1114_1,station_1115_0,B_CMX01009A,CC,93.0,2,300
station_1114_1,station_1115_0,B_CMX01009B,CC,92.0,2,300
station_1114_1,station_1115_0,B_CMX01009C,CC,93.0,2,300
station_1114_1,station_1115_0,B_CMX01009D,CC,112.0,2,300
station_1114_1,station_1115_0,B_CMX01009E,CC,93.0,2,300
station_1114_2,station_1113_1,B_CMX01009A,CC,97.0,2,300
station_1114_2,station_1113_1,B_CMX01009B,CC,97.0,2,300
station_1114_2,station_1113_1,B_CMX01009C,CC,97.0,2,300
station_1114_2,station_1113_1,B_CMX01009D,CC,97.0,2,300
station_1114_2,station_1113_1,B_CMX01009E,CC,97.0,2,300
station_1115_0,station_1116_0,B_CMX01009A,CC,74.0,2,300
station_1115_0,station_1116_0,B_CMX01009B,CC,74.0,2,300
station_1115_0,station_1116_0,B_CMX01009C,CC,74.0,2,300
station_1115_0,station_1116_0,B_CMX01009D,CC,74.0,2,300
station_1115_0,station_1116_0,B_CMX01009E,CC,74.0,2,300
station_1115_1,station_1114_2,B_CMX01009A,CC,78.0,2,300
station_1115_1,station_1114_2,B_CMX01009B,CC,77.0,2,300
station_1115_1,station_1114_2,B_CMX01009C,CC,77.0,2,300
station_1115_1,station_1114_2,B_CMX01009D,CC,77.0,2,300
station_1115_1,station_1114_2,B_CMX01009E,CC,78.0,2,300
station_1115_2,station_892_7,B_CMX0300L2,MB,232.0,8,210
station_1116_0,station_1115_1,B_CMX01009A,CC,90.0,2,300
station_1116_0,station_1115_1,B_CMX01009B,CC,90.0,2,300
station_1116_0,station_1115_1,B_CMX01009C,CC,90.0,2,300
station_1116_0,station_1115_1,B_CMX01009D,CC,90.0,2,300
station_1116_0,station_1115_1,B_CMX01009E,CC,90.0,2,300
station_1116_0,station_1116_1,B_CMX01009A,CC,32.0,2,300
station_1116_0,station_1116_1,B_CMX01009B,CC,32.0,2,300
station_1116_0,station_1116_1,B_CMX01009C,CC,32.0,2,300
station_1116_0,station_1116_1,B_CMX01009D,CC,32.0,2,300
station_1116_0,station_1116_1,B_CMX01009E,CC,32.0,2,300
station_1116_1,station_1116_0,B_CMX01009A,CC,32.0,2,300
station_1116_1,station_1116_0,B_CMX01009B,CC,32.0,2,300
station_1116_1,station_1116_0,B_CMX01009C,CC,32.0,2,300
station_1116_1,station_1116_0,B_CMX01009D,CC,32.0,2,300
station_1116_1,station_1116_0,B_CMX01009E,CC,32.0,2,300
station_1116_1,station_892_1,B_CMX01009A,CC,92.0,2,300
station_1116_1,station_892_1,B_CMX01009B,CC,92.0,2,300
station_1116_1,station_892_1,B_CMX01009C,CC,92.0,2,300
station_1116_1,station_892_1,B_CMX01009D,CC,90.0,2,300
station_1116_1,station_892_1,B_CMX01009E,CC,92.0,2,300
station_1116_2,station_1236_0,B_CMX01014A,CC,65.0,1,480
station_1116_2,station_892_5,B_CMX01014A,CC,173.0,1,480
station_1117_0,station_1077_0,B_CMX01009A,CC,59.0,2,300
station_1117_0,station_1077_0,B_CMX01009B,CC,59.0,2,300
station_1117_0,station_1077_0,B_CMX01009C,CC,59.0,2,300
station_1117_0,station_1077_0,B_CMX01009E,CC,59.0,2,300
station_1117_0,station_1117_1,B_CMX01014A,CC,21.0,1,480
station_1117_0,station_1117_2,B_CMX01014A,CC,30.0,1,480
