station_id,agency_id,lat,lon,stop_name
station_605_5,RTP,19.34941,-99.20069,Anillo Periférico
station_605_6,RTP,19.34705,-99.20323,Anillo Periférico
station_605_7,RTP,19.3481,-99.20137,Av. Altavista
station_605_8,CC,19.349424,-99.200638,Periferico
station_606_0,CC,19.352575,-99.20055500000001,Periférico - Juzgados
station_606_1,CC,19.351318,-99.200653,Leon Felipe
station_607_0,CC,19.356160000000003,-99.19879,Periférico - Las Flores
station_607_1,RTP,19.356195,-99.198745,Anillo Periférico Sur - Av.  las Flores
station_607_2,CC,19.35773233333333,-99.19856833333331,Gutiérrez Zamora
station_607_2,RTP,19.35773233333333,-99.19856833333331,Gutiérrez Zamora
station_607_3,CC,19.355459,-99.199096,Av. Las Flores
station_607_4,CC,19.357694,-99.198793,Calz. De los Leones
station_608_0,CC,19.35779,-99.19501,Periférico - Calz. de las Aguilas
station_608_1,CC,19.3583,-99.19509,Periférico - Las Aguilas
station_609_0,CC,19.36797,-99.19101,Periférico - Arciniega
station_609_1,CC,19.36805,-99.19157,Periférico - La Merced Gómez
station_60_0,PUMABUS,19.31734,-99.18362,Espacio Escultórico
station_610_0,CC,19.37057,-99.19153,Periférico - Mixcoac
station_610_1,CC,19.37098,-99.19202,Periférico - Plateros
station_610_2,RTP,19.37059,-99.19155,Anillo Periférico Sur - Miguel Cabrera
station_610_3,RTP,19.37209,-99.19199,Anillo Periférico Sur - Rosa Trepadora
station_610_4,RTP,19.372020000000006,-99.19296,Lomas de Plateros
station_610_5,RTP,19.37231,-99.19375,Sassoferrato
station_610_6,CC,19.372042,-99.191987,Periférico y Rosa Trepadora
station_611_0,CC,19.376295,-99.191785,Periférico - Eje 7 Sur Benvenuto Cellini
station_611_1,RTP,19.37641,-99.19203,Anillo Periférico Sur - Fernando Girardon
station_611_2,CC,19.375898,-99.191645,Benvenuto Cellini
station_612_0,CC,19.379915,-99.19175999999999,Periférico - Murillo
station_612_1,RTP,19.37883,-99.19148,Anillo Periférico Sur - Van Dick y La Castañeda
station_613_0,CC,19.3843355,-99.19116275,Periférico - San Antonio
station_613_1,RTP,19.38442,-99.191105,Anillo Periférico Sur - San Antonio
station_613_2,RTP,19.38625,-99.1906,Anillo Periférico Sur - Price Club
station_613_3,RTP,19.38474,-99.19127,"Periférico, Puente hacia Periférico Norte"
station_614_0,CC,19.390242,-99.189256,Periférico - Calle 10
station_614_1,CC,19.3877,-99.1902,Periférico - Costco
station_614_2,RTP,19.38967,-99.18964,Anillo Periférico Sur - Calle 10
station_614_3,RTP,19.39123,-99.18926,Anillo Periférico Sur - Calle 4
station_614_4,RTP,19.391133333333332,-99.18884333333334,Calle 2
station_614_5,CC,19.388272999999998,-99.18959233333332,Calle 16
station_614_5,RTP,19.388272999999998,-99.18959233333332,Calle 16
station_614_6,CC,19.391179,-99.188613,Periferico
station_614_7,CC,19.393451,-99.188203,Rio Becerra
station_614_8,CC,19.391163,-99.18992,Calle 4 y Grutas
station_615_0,CC,19.395220000000002,-99.18894,Periférico -  11 de Abril
station_615_1,RTP,19.39583,-99.18935,Anillo Periférico sur - Héroes de 1914
station_615_2,RTP,19.39547,-99.18877,11 de Abril
station_616_0,CC,19.403195,-99.19226,Periférico - Observatorio
station_616_1,RTP,19.40373,-99.19227000000001,Anillo Periférico Blvd. Adolfo Lopez Mateos - Av. Observatorio
station_617_0,CC,19.40634,-99.19198,Periférico - Alcaldía Miguel Hidalgo
station_618_0,CC,19.41005,-99.19405499999999,Periférico - Constituyentes
station_618_1,CC,19.40823,-99.1925,Rincón Gallardo - Gral. F. Ramírez
station_618_10,RTP,19.407290000000003,-99.19314499999999,Anillo Periférico Adolfo Lopez Mateos - Sostenes Rocha
station_618_11,RTP,19.41003,-99.19384,Anillo Periférico Blvd. Adolfo Lopez Mateos - Paseo de la Reforma
station_618_12,RTP,19.40987,-99.19426,Anillo Periférico Blvd. Adolfo Lopez Mateos - Gob. José Ceballos
station_618_2,CC,19.40807,-99.19125,Gob. Agustín Vicente Eguia - Gral. Sostenes Rocha
station_618_3,CC,19.409065,-99.19029,Gral. José Morán - Parque Lira
station_618_4,CC,19.40901,-99.19354,Base Periférico
station_618_5,CC,19.407660000000007,-99.189365,Gob. Agustín V. Eguia y Parque Lira
station_618_6,CC,19.4071,-99.1895,Parque Lira y Del. Miguel Hidalgo
station_618_7,MB,19.40779,-99.1891,Parque Lira
station_618_8,RTP,19.40835,-99.19434,Anillo Periférico Blvd. Adolfo Lopez Mateos - Gob. José Ceballos
station_618_9,RTP,19.410764999999998,-99.19414,Anillo Periférico Blvd. Adolfo Lopez Mateos - Av. Constituyentes
station_619_0,CC,19.412775,-99.19364,Periférico - Feria de Chapultepec
station_61_0,PUMABUS,19.317050000000002,-99.18056999999999,Investigaciones Jurídicas 2
station_620_0,CC,19.41779,-99.19485,Periférico - Los Pinos
station_621_0,CC,19.42013,-99.19515,Periférico - Alencastre
station_622_0,CC,19.43001,-99.20553,Periférico - Paseo de la Reforma
station_622_1,CC,19.43197,-99.20811,Periférico - Paseo de las Palmas
station_622_2,CC,19.43162,-99.20912,Periférico - Palmas
station_622_3,CC,19.42942,-99.20518,Blvd. Manuel Avila C. y Met Life
station_622_4,CC,19.42998,-99.20595,Blvd. Manuel Avila C. y Lomas Plaza
station_622_5,CC,19.43047,-99.20663,Blvd. Manuel Avila C. y Paseo de las Palmas
station_622_6,CC,19.42967,-99.20499,Blvd. Manuel Avila C. y Monte Elbruz
station_622_7,CC,19.43132,-99.20719,Blvd. Manuel Avila C. y Campos Eliseos
station_622_8,RTP,19.43124,-99.20719,Anillo PEriférico Blvd. Adolfo Lopez Mateos - Presidente Masaryk
station_623_0,CC,19.43368,-99.21002,Periférico - Masaryk
station_623_1,CC,19.43384,-99.2107,Blvd. Manuel Avila C. y San Isidro
station_623_2,CC,19.43356,-99.20988,Blvd. Manuel Avila C. y Priv. de Horacio
station_623_3,RTP,19.4332,-99.20933,Anillo Periférico Blvd. Adolfo Lopez Mateos - Monte Elbruz y Palmas
station_623_4,RTP,19.43426,-99.21076,Anillo Periférico Blvd. Manuel Avila Camacho - Juan Velazquez Mella
station_623_5,RTP,19.43352,-99.21032,Anillo Periférico Blvd. Manuel Avila Camacho - Tecamachalco
station_624_0,CC,19.435740000000003,-99.212505,Periférico - Horacio
station_624_1,CC,19.43674,-99.21025,Av. Horacio y Juan Vazquez
station_624_10,RTP,19.43549,-99.21257,Anillo Periférico Blvd. Manuel Avila Camacho - Batalla de Celaya
station_624_2,CC,19.43568,-99.2094,Av. Horacio y Luis Vives
station_624_4,CC,19.43652,-99.20881,Av. Homero y Benito Pérez
station_624_5,CC,19.43698,-99.21161,Av. Homero y Blaise Pascal
station_624_6,CC,19.43543,-99.21255,Blvd. Manuel Avila C. y García Conde
station_624_7,CC,19.43539,-99.21203,Blvd. Manuel Avila C. y Av. de Horacio
station_624_8,CC,19.43673,-99.21296,Blvd. Manuel Avila C. y Homero
station_624_9,RTP,19.43531,-99.21196,Anillo Periférico Blvd. Manuel Avila Camacho - Horacio
station_625_0,CC,19.43866,-99.21371,Periférico - Ejército Nacional
station_625_1,CC,19.4387,-99.21277,Av. Ejército Nacional y Juan Racine
station_625_2,CC,19.43889,-99.21420499999999,Blvd. Manuel Avila C. y Ejército Nacional
station_625_3,RTP,19.43841,-99.21384,Anillo PEriférico Blvd. Manuel Avila Camacho - Ejercito Nacional
station_625_4,RTP,19.43924,-99.21461,Anillo Periférico Blvd. Manuel Avila Camacho - General Juan Cabral
station_626_0,CC,19.30121,-99.16376,Periférico - Gran Sur
station_627_0,CC,19.30267000000001,-99.19811,Periférico - Camino a Santa Teresa
station_627_1,RTP,19.30274,-99.19818,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Camino a Santa Teresa
station_628_0,CC,19.30627,-99.21037,Periférico - TV Azteca
station_629_0,CC,19.32122,-99.2208,Periférico - Luis Cabrera
station_629_0,RTP,19.32122,-99.2208,Periférico - Luis Cabrera
station_629_1,RTP,19.32201,-99.2215,Luis Cabrera - Casa Popular
station_629_2,RTP,19.32222,-99.22162,Av. Contreras - Casa Popular
station_629_3,RTP,19.32092,-99.22033,Luis Cabrera
station_629_4,RTP,19.32181,-99.22175,Emiliano Zapata - Luis Cabrera
station_62_0,PUMABUS,19.3178,-99.17641,Facultad de Ciencias Políticas
station_62_1,PUMABUS,19.3176,-99.17626,TV UNAM
station_62_2,PUMABUS,19.3189,-99.17579,CUEC
station_630_0,CC,19.33424,-99.209,Periférico - Teatro Independencia
station_631_0,CC,19.37432,-99.19231,Periférico - Molinos
station_631_1,RTP,19.37441,-99.19226,Anillo Periférico Sur - Tiziano
station_631_2,CC,19.374154,-99.191933,Tiziano
station_632_0,CC,19.39761,-99.19024,Periférico - Av. Jalisco
station_632_1,RTP,19.39783,-99.19031,Anillo Periférico Sur - Camino Real a Toluca
station_632_2,RTP,19.39732,-99.19044,Anillo Periférico Sur
station_632_3,CC,19.397781,-99.189678,Av. Jalisco
station_633_0,CC,19.39953,-99.19261,Periférico - Canarios
station_633_1,CC,19.399359,-99.192888,Rio de Tacubaya y Canario
station_634_0,CC,19.42262,-99.19904,Periférico - Alencastre
station_635_0,CC,19.42445,-99.20095,Periférico - Fuentes de Petróleo
station_635_1,RTP,19.42438,-99.20089,Anillo Periférico Blvd. Manuel Avila Camacho - Fuente de Petróleo
station_636_0,CC,19.40709,-99.07312,Calz. Ignacio Zaragoza - Agua Caliente
station_636_1,RTP,19.4062,-99.07332,Calz. Ignacio Zaragoza - Oriente 237
station_637_1,METRO,19.40462,-99.06957,Agrícola Oriental
station_637_2,RTP,19.40492,-99.0711,Calz. Ignacio Zaragoza - Rojo Gómez
station_637_3,RTP,19.40551,-99.07041,Calz. Ignacio Zaragoza - Eje 5 Oriente Central
station_638_0,CC,19.41085,-99.069,Base Balneario Olímpico
station_639_0,CC,19.4173,-99.11259,Eje 3 Oriente Francisco del Paso y Troncoso - Luis L. Pardo
station_639_1,CC,19.419993333333334,-99.11181333333333,Eje 3 Oriente Francisco del Paso y Troncoso - Eje 1 Sur Fray Servando Teresa de Mier
station_639_2,MB,19.41837,-99.11222,Venustiano Carranza
station_63_0,PUMABUS,19.3204,-99.17611,DGSA
station_63_1,PUMABUS,19.320735,-99.17629,Tienda UNAM
station_640_0,CC,19.41688,-99.11514,Lorenzo Boturini - Lázaro Pavia
station_641_0,CC,19.41687,-99.11713,Lorenzo Boturini - Cucurpe
station_642_0,CC,19.41687,-99.11939,Lorenzo Boturini - Calle 1906
station_643_0,CC,19.4168628,-99.1211314,Lorenzo Boturini  - Congreso de la Unión
station_643_0,RTP,19.4168628,-99.1211314,Lorenzo Boturini  - Congreso de la Unión
station_644_0,CC,19.41704,-99.12294,Lorenzo Boturini - Sur 81
station_645_0,CC,19.41724,-99.12521,Lorenzo Boturini - Ixnahualtongo
station_646_0,CC,19.417460000000002,-99.12753333333335,Lorenzo Boturini - Calz. de la Viga
station_646_0,RTP,19.417460000000002,-99.12753333333335,Lorenzo Boturini - Calz. de la Viga
station_646_1,CC,19.41757,-99.12863,Lorenzo Boturini - Topacio
station_646_2,CC,19.41766,-99.12979,Lorenzo Boturini - Francisco J. Clavijero
station_646_3,CC,19.41727,-99.12754,La Viga y Lorenzo Boturini
station_646_4,CC,19.41856,-99.12732,La Viga y Zoquipa
station_646_5,RTP,19.41858,-99.12733,Av. Canal - Calle Zoquipa
station_646_6,CC,19.417555,-99.127704,Eje 1 Ote. Calz de la Viga y Lorenzo Boturini
station_647_0,CC,19.41785,-99.13173,Lorenzo Boturini - Xocongo
station_648_0,CC,19.41824,-99.1359,Lorenzo Boturini - 5 de Febrero
station_649_0,CC,19.41842,-99.138,Lorenzo Boturini - Isabel la Católica
station_64_0,PUMABUS,19.3228,-99.18468,DGTIC
station_64_1,PUMABUS,19.32359,-99.18478,Facultad de Contaduría y Administración
station_650_0,CC,19.41819,-99.14069,Bolivar - Rafael Ángel de la Peña
station_650_1,CC,19.41701,-99.1409,Bolivar - José Cuellar
station_651_0,CC,19.41696,-99.14337,Manuel M. Flores - Eje Central Lázaro Cardenas
station_651_1,TROLE,19.4175,-99.14353,Monumento a Lázaro Cárdenas
station_652_0,CC,19.41714,-99.14553,Dr. Martínez del Río - Dr. José Terres
station_653_0,CC,19.41658,-99.14764,Dr. José Terres - Dr. José María Vértiz
station_653_1,CC,19.41444,-99.14687,Eje 2A Sur Dr. Balmis - Dr. Andrade
station_653_2,CC,19.41457,-99.14854,Eje 2A Sur Dr. Balmis - Dr. José María Vértiz
station_653_3,CC,19.41546,-99.14849,Dr. Olvera y Dr. Vertiz
station_653_4,CC,19.41533,-99.14679,Dr. Olvera y Dr. Andrade
station_653_5,TROLE,19.41494,-99.146595,Dr. Andrade
station_653_6,TROLE,19.415055000000002,-99.14819,Dr. Vértiz
station_653_7,CC,19.41453432,-99.14840939499999,Sobre Dr. J. M. Vertiz y Dr. Balmis
station_653_8,CC,19.41708783,-99.14781163,Sobre Dr. J. M. Vertiz y Dr. Martínez del Río
station_654_0,CC,19.41511,-99.15082,Dr. José Terres - Niños Héroes
station_654_1,CC,19.414,-99.15292,Dr. Pasteur - Dr. Rafael Lucio
station_654_10,CC,19.41549,-99.15667,Querétaro y Mérida
station_654_11,CC,19.41577,-99.15521,Querétaro y Frontera
station_654_12,CC,19.41567,-99.15118,Dr. Olvera y Niños Héroes
station_654_13,METRO,19.41376,-99.15325,Hospital General
station_654_14,MB,19.41444,-99.15456,Hospital General
station_654_15,TROLE,19.41571,-99.15057,Niños Héroes
station_654_16,TROLE,19.4147,-99.14999,Dr. Jiménez
station_654_17,TROLE,19.415405,-99.15279000000001,Dr. Lucio
station_654_18,TROLE,19.415455,-99.154965,Cuauhtémoc
station_654_19,TROLE,19.41516,-99.156455,Mérida
station_654_2,CC,19.41318,-99.1545,Dr. Pasteur - Av. Cuauhtémoc
station_654_20,CC,19.41517832,-99.15103889,Sobre Av. Niños Heroes y Dr. Balmis
station_654_3,CC,19.41265,-99.15570500000001,Coahuila - Mérida
station_654_4,CC,19.41467,-99.15,Eje 2A Sur Dr. Balmis - Dr. Jiménez
station_654_5,CC,19.41492,-99.15305,Eje 2A Sur Dr. Balmis - Dr. Rafael Lucio
station_654_6,CC,19.41501,-99.1542,Eje 2A Sur Dr. Balmis - Dr. M. Villada
station_654_7,CC,19.41494,-99.15505,Eje 2A Sur San Luis Potosi - Eje 1 Poniente Av. Cuauhtémoc
station_654_8,CC,19.41466,-99.15651,Eje 2A Sur San Luis Potosi - Mérida
station_654_9,CC,19.414620000000006,-99.15624,Mérida y San Luis Potosi
station_655_0,CC,19.41227,-99.15806,Coahuila - Orizaba
station_655_1,CC,19.412,-99.15936,Coahuila - Yucatán
station_655_2,CC,19.411620000000006,-99.15831,Antonio M. Anza y Orizaba
station_656_0,CC,19.41172000000001,-99.16088,Coahuila - Tonalá
station_656_1,CC,19.41072,-99.15994,Campeche y Jalapa
station_657_0,CC,19.41145,-99.16236,Coahuila - Monterrey
station_657_1,CC,19.41024,-99.16239,Campeche y Monterrey
station_658_0,CC,19.41107,-99.16424,Coahuila - Medellin
station_658_1,CC,19.40988,-99.16427,Campeche y Medellin
station_659_0,CC,19.41076,-99.16585,Coahuila - Manzanillo
station_659_1,CC,19.41056,-99.16677,Coahuila - Insurgentes
station_659_2,CC,19.40912,-99.16769,Campeche e Insurgentes
station_659_3,MB,19.40977,-99.16727,Campeche
station_65_0,PUMABUS,19.32224,-99.1791,Facultad de Ciencias
station_65_1,PUMABUS,19.32261,-99.1791,Facultad de Ciencias Alumnos
station_660_0,CC,19.41108,-99.16865,Michoacan - Av. México
station_661_0,RTP,19.41363,-99.16837,Av. México - Sonora
station_661_0,CC,19.41363,-99.16837,Av. México - Sonora
station_661_1,CC,19.41577,-99.16978,Av. Sonora - Eje 2 Sur Nuevo León
station_661_2,CC,19.41725,-99.17094,Av. Sonora - Colima
station_661_3,CC,19.41356,-99.16836,Av. Sonora - Parque México
station_661_4,RTP,19.415105,-99.16954,Av. Sonora - Amsterdam
station_661_4,CC,19.415105,-99.16954,Av. Sonora - Amsterdam
station_661_5,CC,19.4167,-99.17072,Av. Sonora Parque EspaNa
station_661_6,CC,19.41534,-99.17027,Nuevo León y Sonora
station_661_7,TROLE,19.416120000000006,-99.16984,Sonora
station_661_8,TROLE,19.41666,-99.17064,Parque EspaNa
station_661_9,RTP,19.41714,-99.16909,Eje 3 Poniente Salamanca - Oaxaca
station_662_0,CC,19.41851,-99.17189,Av. Sonora - Durango
station_662_1,TROLE,19.41852,-99.17191,Durango
station_663_0,CC,19.41496,-99.11233,Eje 3 Oriente Francisco del Paso y Troncoso - Retorno 13
station_664_0,CC,19.41395,-99.11597,Eje 2A Sur  Av. del Taller - Aconchi
station_664_1,TROLE,19.41397000000001,-99.11599,Aconchi
station_665_0,CC,19.413870000000006,-99.11792,Eje 2A Sur Av. del Taller - Cucurpe
station_665_1,TROLE,19.41388,-99.11793,Cucurpe
station_666_0,CC,19.4137,-99.12116,Eje 2A Sur Av. del Taller - Cajeme
station_666_1,CC,19.4136,-99.12204,Eje 2A Sur Av. del Taller - Eje 2 Oriente Honorable Congreso de la Unión
station_666_2,CC,19.413746500000002,-99.12163699999999,Congreso de la Unión y Av. del Taller
station_666_3,TROLE,19.41363,-99.12128,Del Taller
station_666_4,TROLE,19.41363,-99.12203,Congreso de la Unión
station_666_5,RTP,19.413715,-99.121685,Honorable Congreso de la Unión - Av. del Taller
station_667_0,CC,19.41351,-99.1246,Eje 2A Sur Av. del Taller - Torno
station_667_1,TROLE,19.41359,-99.12442,Torno
station_668_0,CC,19.41346,-99.12618,Eje 2A Sur Av. del Taller - Callejón de la Resurrección
station_668_1,RTP,19.41344666666667,-99.12840666666666,Eje 2A Sur Av. del Taller - Eje 1 Oriente Calz. de la Viga
station_668_1,CC,19.41344666666667,-99.12840666666666,Eje 2A Sur Av. del Taller - Eje 1 Oriente Calz. de la Viga
station_668_2,CC,19.41331,-99.12807,La Viga y Av. del Taller
station_668_3,CC,19.41469,-99.12792,La Viga y Aurrera
station_668_4,CC,19.41263,-99.1281,La Viga y Villaurrutia
station_668_5,CC,19.41361,-99.12836,Gutiérrez Nájera y Av. del Taller
station_668_6,CC,19.41457,-99.12825,Gutiérrez Nájera y La Viga
station_668_7,TROLE,19.41348,-99.12617,Callejón Resurrección
station_668_8,TROLE,19.413435,-99.12821,Calzada de la Viga
station_668_9,CC,19.415682,-99.127976,Eje 1 Ote. Calz de la Viga y José María Árgeda
station_669_0,CC,19.41368,-99.13695,Eje 2A Sur Manuel Payno - 5 de Febrero
station_669_1,CC,19.41385,-99.13913,Eje 2A Sur Manuel Payno - Isabel la Católica
station_669_2,CC,19.41479,-99.13895,Manuel J. Othon e Isabel la Católica
station_669_3,CC,19.41439,-99.13709,Manuel J. Othon y 5 de Febrero
station_669_4,TROLE,19.414065,-99.136955,5 de Febrero
station_669_5,TROLE,19.414360000000002,-99.1387,Isabel la Católica
station_66_0,PUMABUS,19.324279999999998,-99.17478333333334,Base Metro Universidad
station_66_0,METRO,19.324279999999998,-99.17478333333334,Base Metro Universidad
station_66_1,CC,19.32377,-99.17291,Base Cetram CU
station_66_2,RTP,19.32333,-99.17364,Cetram Universidad anden B
station_66_3,RTP,19.32478,-99.17421,Paradero Metro Universidad lado poniente
station_670_0,CC,19.41403,-99.14142,Eje 2A Sur Manuel Payno - Bolivar
station_670_1,CC,19.41495,-99.14135,Manuel J. Othon y Bolivar
station_670_2,TROLE,19.414535,-99.14113499999999,Bolívar
station_671_0,CC,19.41423,-99.14415,Eje 2A Sur Dr. Balmis - Eje Central Lázaro Cardenas
station_671_1,CC,19.41433,-99.14536,Eje 2A Sur Dr. Balmis - Dr. Barragan
station_671_2,CC,19.41514,-99.14407,Dr. Olvera y Eje Central
station_671_3,METRO,19.412789999999998,-99.14408666666667,Obrera
station_671_3,TROLE,19.412789999999998,-99.14408666666667,Obrera
station_671_4,TROLE,19.41473,-99.14381499999999,Eje Central
station_671_5,TROLE,19.41489,-99.14387500000001,Manuel J. Othon
station_672_0,CC,19.41422,-99.15884,Eje 2A Sur San Luis Potosi - Orizaba
station_672_1,CC,19.41501,-99.15911,Querétaro y Orizaba
station_672_2,TROLE,19.41469,-99.158835,Orizaba
station_673_0,CC,19.41365,-99.16171,Eje 2A Sur San Luis Potosi - Tonalá
station_673_1,CC,19.41334,-99.16324,San Luis Potosi - Eje 2 Poniente Monterrey
station_673_2,CC,19.41548,-99.16205,Tonala y Zacatecas
station_673_3,TROLE,19.41413,-99.16167999999999,Tonalá
station_673_4,TROLE,19.41434,-99.16299,Monterrey
station_673_5,TROLE,19.41446,-99.16367,Querétaro
station_673_6,RTP,19.41404,-99.16321,Eje 2 Poniente Monterrey - Yucatan
station_673_7,RTP,19.41351,-99.16327,San Luis Potosi - Álvaro Obregón
station_674_0,CC,19.41303,-99.16505,San Luis Potosi - Eje 3 Poniente Medellin
station_674_1,CC,19.41266,-99.16658,Av. Sonora - Insurgentes
station_674_2,MB,19.41327,-99.16612,Sonora
station_674_3,RTP,19.41263,-99.16656,Cierre de Circuito Parque México - Insurgentes
station_674_4,RTP,19.41304,-99.16504,Av. Sonora - Medellin
station_675_0,CC,19.3838725,-99.0929525,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle
station_675_0,RTP,19.3838725,-99.0929525,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle
station_676_0,CC,19.38765,-99.0904,Eje 4 Oriente Canal Río de Churubusco - Río Mezcalapa
station_677_0,CC,19.3918,-99.08771,Eje 4 Oriente Canal Río de Churubusco - El Rodeo
station_677_1,CC,19.39234,-99.08772,Eje 4 Oriente Canal Río de Churubusco - Av. Té
station_677_2,MB,19.39166,-99.08708,El Rodeo
station_678_0,CC,19.39625,-99.08484,Eje 4 Oriente Canal Río de Churubusco - Sur 16
station_679_0,CC,19.39909,-99.08323,Eje 4 Oriente Canal Río de Churubusco - Sur 12
station_67_0,PUMABUS,19.32283,-99.17745,Química Conjunto D y E
station_680_0,CC,19.40118,-99.08172,Eje 4 Oriente Canal Río Churubusco - Sur 8
station_680_1,CC,19.40155,-99.08127,Sur 8 y Río Churubusco
station_681_0,CC,19.40453,-99.0799,Eje 4 Oriente Canal Río de Churubusco - Av. Sur 4 Poniente
station_681_1,CC,19.40487000000001,-99.0815,Av. Sur - Oriente 217
station_681_2,CC,19.404020000000006,-99.0799,Río Churubusco y Sur 4
station_681_3,CC,19.40456,-99.0805,Sur 4 y Oriente 217B
station_682_0,CC,19.38619,-99.09167,Eje 4 Oriente Canal Río de Churubusco - Puente Carrizo
station_683_0,CC,19.39417000000001,-99.08668,Eje 4 Oriente Canal Río de Churubusco - Vainilla
station_683_1,CC,19.392515000000003,-99.08399,Ferrocarril Río Frío y Oriente 217
station_683_2,CC,19.3936,-99.08383,Oriente 217 y Sur 20
station_683_3,CC,19.3941,-99.0869,Vainilla y Río Churubusco
station_683_4,CC,19.39371,-99.08618,Río Frío y Río Churubusco
station_683_5,CC,19.39314,-99.085,Ernesto P. Uruchurtu y Río Frío
station_683_6,CC,19.39467,-99.08395,Ernesto P. Uruchurtu y Calle 16
station_684_0,CC,19.424875,-99.158605,Av. Chapultepec - Nápoles
station_684_0,RTP,19.424875,-99.158605,Av. Chapultepec - Nápoles
station_684_1,CC,19.42452,-99.15903,Eje 1 Sur Av. Chapultepec - Mérida
station_684_2,RTP,19.42456,-99.1587,Av. Chapultepec - Merida
station_685_0,CC,19.42539,-99.15628,Av. Chapultepec - Versalles
station_685_2,CC,19.425159999999998,-99.156095,Eje 1 Sur Av. Chapultepec - Morelia
station_685_3,CC,19.42611,-99.15329,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Bucareli
station_685_4,CC,19.42661,-99.15472,Turín - Abraham González
station_685_5,CC,19.42716,-99.15597,Versalles - Marsella
station_685_6,CC,19.42552,-99.15658,Versalles - Eje 1 Sur Av. Chapultepec
station_685_7,CC,19.42561,-99.15395,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Av. Cuauhtémoc
station_685_8,METRO,19.425497142857143,-99.15476314285715,Av. Chapultepec - Metro Cuauhtémoc
station_685_8,MB,19.425497142857143,-99.15476314285715,Av. Chapultepec - Metro Cuauhtémoc
station_685_8,RTP,19.425497142857143,-99.15476314285715,Av. Chapultepec - Metro Cuauhtémoc
station_685_8,CC,19.425497142857143,-99.15476314285715,Av. Chapultepec - Metro Cuauhtémoc
station_686_0,CC,19.40943,-99.07916,Base Calle 81
station_686_1,CC,19.40992,-99.08017,Calle 77 - Calz. Ignacio Zaragoza
station_686_2,TROLE,19.40882,-99.07704,Calzada Ignacio Zaragoza
station_686_3,RTP,19.408659999999998,-99.07697999999999,Calz. Ignacio Zaragoza - Eje 4 Oriente Av. Río Churubusco
station_686_4,RTP,19.40992,-99.07816,Calz. Ignacio Zaragoza - Simon Audenard
station_687_0,CC,19.407835,-99.08213,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 77
station_687_1,CC,19.40756,-99.08195,Eje 1 Sur - Av. 8 Calle 77
station_687_2,CC,19.40834,-99.08119,Calle 77 - Av. 6
station_687_3,CC,19.40674,-99.08128,Oriente 217 y Viaducto Río de la Piedad
station_687_4,CC,19.40746,-99.08245,Base
station_687_5,CC,19.407,-99.0829,Viaducto y Metro Puebla
station_687_6,METRO,19.40722,-99.0825,Puebla
station_687_6,TROLE,19.40722,-99.0825,Puebla
station_688_0,CC,19.40968,-99.08534,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 65
station_689_0,CC,19.411575,-99.08862500000001,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47
station_68_0,PUMABUS,19.32646,-99.17511,Instituto de Geofísica
station_68_1,PUMABUS,19.32773,-99.17477,CENDI
station_690_0,CC,19.41330333333333,-99.09171333333335,Eje 1 Sur Gral. Francisco Morazán - Av. 8 y Calle 33
station_691_0,CC,19.41449,-99.09339,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 23
station_692_0,CC,19.415440000000004,-99.095305,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13
station_693_0,CC,19.417270000000002,-99.10138,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22
station_693_1,CC,19.41745,-99.10283,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón
station_694_0,CC,19.41851,-99.10552,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10
station_695_0,CC,19.41896,-99.10725,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García
station_695_1,CC,19.41855,-99.10707,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7
station_696_0,CC,19.41939,-99.10897,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B
station_697_0,CC,19.42385,-99.11165500000001,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo
station_698_0,CC,19.420679999999997,-99.11471499999999,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia
station_699_0,CC,19.421129999999998,-99.11672,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103
station_69_0,PUMABUS,19.32915,-99.17563,Facultad M. Veterinaria
station_6_1,CC,19.42341,-99.13127,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo
station_6_2,CC,19.42341759,-99.13125246,Sobre Fray Servando Teresa de Mier y Xocongo
station_6_3,CC,19.423791,-99.13102,Escuela Médico Militar y Eje 1 Sur Fray Servando Teresa de Mier
station_700_0,CC,19.42193333333333,-99.120431,Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión
station_700_1,CC,19.42258,-99.12228,Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion
