geo_cluster,n_stops,n_station_ids_tras_paso2,n_agencias,agencias,nombres
1608,28,26,2,"['CC', 'RTP']","['Aldebaran', 'Av. 4 y Lira', 'Av. Canal de Miramontes - Calle Daniel Hernández', 'Av. Canal de Miramontes - Eje 2 Oriente', 'Av. Canal de Miramontes - Estrella Binaria', 'Canal de Miramontes y Agapando', 'Canal de Miramontes y Av. 4', 'Canal de Miramontes y C. B.', 'Canal de Miramontes y C. De Salud', 'Canal de Miramontes y Ciruelos', 'Canal de Miramontes y Esc. Naval Militar', 'Canal de Miramontes y Escuela Naval Militar', 'Canal de Miramontes y Estrella Aldebarán', 'Canal de Miramontes y Gigante', 'Canal de Miramontes y Gustavo Salazar', 'Canal de Miramontes y Mar de tranquilidad', 'Canal de Miramontes y Nardos', 'Canal de Miramontes y Ofiuco', 'Canal de Miramontes y Retorno U Plaza Miramontes', 'Canal de Miramontes y Tzinnias', 'Canal de Miramontes y Walmart', 'Ciruelos', 'Eje 1 Oriente Canal de Miramontes - Eridona', 'Escuela Naval Militar', 'Mar de la Tranquilidad', 'Ramón Arriaga', 'Tzinnias']"
349,28,20,5,"['CC', 'MB', 'METRO', 'RTP', 'TROLE']","['Av. Hidalgo - Metro Hidalgo', 'Av. Hidalgo - Panadería', 'Av. Hidalgo - Valerio Trujano', 'Av. Juárez - Balderas', 'Av. Juárez - Humboldt', 'C. C. Metro Hidalgo y Alameda Central - Valerio Trujano y Av. Hidalgo', 'El Caballito', 'Hidalgo', 'Hidalgo ', 'Ignacio Mariscal', 'Metro Hidalgo', 'Miguel Hidalgo', 'Museo San Carlos', 'Paseo de la Reforma', 'Puente de Alvarado - Guerrero', 'Puente de Alvarado - Metro Hidalgo', 'Puente de Alvarado - Teran', 'Puente de Alvarado - Zaragoza', 'SAT', 'Tomás Alba Edisón']"
470,27,16,3,"['CC', 'RTP', 'TROLE']","['Av. Mariano Escobedo - Felipe Carrillo Puerto', 'Av. Mariano Escobedo - Mar Cantabrico', 'Av. Mariano Escobedo - Mar Rojo', 'Carrilo Puerto', 'Felipe Carrillo Puerto', 'Felipe Carrillo Puerto - Calz. Gral. Mariano Escobedo', 'Felipe Carrillo Puerto - Cerrada Mar de Kara', 'Felipe Carrillo Puerto - Colegio Salesiano', 'Felipe Carrillo Puerto - Ferrocarril de Cuernavaca', 'Felipe Carrillo Puerto - Lago Chalco', 'Felipe Carrillo Puerto - Lago Como', 'Felipe Carrillo Puerto - Lago Iseo', 'Felipe Carrillo Puerto - Lago Texcoco', 'Felipe Carrillo Puerto - Lago Tus', 'Felipe Carrillo Puerto - Mar Blanco', 'Felipe Carrillo Puerto - Mar Jónico', 'Felipe Carrillo Puerto - Mar de China', 'Felipe Carrillo Puerto - Mariano Escobedo', 'General Mariano Escobedo - Mar Adriático', 'Gral. Mariano Escobedo - Carrillo Puerto', 'Mar Cantábrico']"
933,26,20,3,"['CC', 'METRO', 'RTP']","['Africa y Pekin', 'Africa y Siberia', 'Av. Africa y Plaza Africa', 'Av. Asia y Persia', 'Av. Asia y Plaza Africa', 'Av. Oceanía y Av. Asia', 'Av. Oceanía y Marruecos', 'Av. Oceanía y Metro Romero Rubio', 'Av. del PeNón y Metro Oceanía', 'Corea - Japón', 'Damasco - Glorieta Plaza Africa', 'Damasco - Plaza Africa', 'Marruecos - Av. Oceanía', 'Marruecos - Corea (Pekin)', 'Marruecos - Jerusalen', 'Marruecos y Jerusalen', 'Oceanía y Metro Romero Rubio', 'Pekin y Av. África', 'Pekin y Japón', 'Pekin y Persia', 'Puerto Arturo y Marruecos', 'Romero Rubio', 'Transval y Africa', 'Transval y Puerto Arturo']"
494,25,18,2,"['CC', 'RTP']","['Abrevadero', 'Acoxpa - Canal de Miramontes', 'Acoxpa - Cerro de Catillo', 'Acoxpa - Miramontes', 'Acoxpa - Plaza Acoxpa', 'Acoxpa - Plaza Coapa', 'Calz. Acoxpa', 'Calz. de las Brujas - Av. Canal de Miramontes', 'Canal de Miramontes y Abrevadero', 'Canal de Miramontes y Calz. Acoxpa', 'Canal de Miramontes y Calzada Acoxpa', 'Canal de Miramontes y Cannes', 'Canal de Miramontes y Coaplaza', 'Cannes', 'Coaplaza', 'Eje 1 Canal de Miramontes - Coaplaza', 'Eje 1 Oriente - Coaplaza', 'Sobre Calz. Acoxpa frente a Martí Terraza Coapa', 'Sobre Calz. Acoxpa y Altillo', 'Sobre Calz. Acoxpa y Canal de Miramontes', 'Sobre Calz. Acoxpa y Vereda', 'Sobre Calz. Acoxpa y canal de Miramontes']"
654,25,21,4,"['CC', 'MB', 'METRO', 'TROLE']","['Coahuila - Mérida', 'Cuauhtémoc', 'Dr. Jiménez', 'Dr. José Terres - Niños Héroes', 'Dr. Lucio', 'Dr. Olvera y Niños Héroes', 'Dr. Pasteur - Av. Cuauhtémoc', 'Dr. Pasteur - Dr. Rafael Lucio', 'Eje 2A Sur Dr. Balmis - Dr. Jiménez', 'Eje 2A Sur Dr. Balmis - Dr. M. Villada', 'Eje 2A Sur Dr. Balmis - Dr. Rafael Lucio', 'Eje 2A Sur San Luis Potosi - Eje 1 Poniente Av. Cuauhtémoc', 'Eje 2A Sur San Luis Potosi - Mérida', 'Hospital General', 'Mérida', 'Mérida y Coahuila', 'Mérida y San Luis Potosi', 'Niños Héroes', 'Querétaro y Frontera', 'Querétaro y Mérida', 'Sobre Av. Niños Heroes y Dr. Balmis']"
701,25,16,4,"['CC', 'MB', 'METRO', 'TROLE']","['Eje 1A Sir José María Izazaga - Bolivar', 'Eje 1A Sur Arcos de Belén - Metro Salto del Agua', 'Eje 1A Sur José María Izazaga - Eje Central Lázaro Cardenas', 'Eje 1A Sur José María Izazaga - Igualdad', 'Eje 1A Sur José María Izazaga - Isabel la Católica', 'Eje Central', 'Eje Central ', 'El Salvador', 'Isabel La Catolica', 'Isabel la Católica', 'República de Uruguay', 'Salto del Agua', 'San Juan de Letrán', 'Sobre Av. Arcos de Belén y Buen Tono', 'Sobre J. M. Izazaga e Isabel la Católica', 'Sobre J. M. Izazaga y Eje Ctral. Lázaro Cárdenas', 'Sobre J. M. Izazaga y Simón Bolívar', 'Vizcaínas']"
738,25,15,3,"['CC', 'RTP', 'TROLE']","['Begonias', 'Biologo Maximino M. y Cuitlahuac', 'Clavería', 'Egipto y Cuitlahuac', 'Eje 3 Norte Av. Cuitlahuac - Av. Clavería', 'Eje 3 Norte Av. Cuitlahuac - Biol. Maximiliano Martínez', 'Eje 3 Norte Av. Cuitlahuac - Egipto', 'Eje 3 Norte Av. Cuitlahuac - Mar Mármara', 'Eje 3 Norte Av. Cuitlahuac - Poniente 44', 'Eje 3 Norte Av. Cuitlahuac - Poniente 58', 'Eje 3 Norte Av. Cuitlahuac - Sánchez Trujillo', 'General Mariano Escobedo -  Mar Marmara', 'J. Sánchez Trujillo', 'Poniente 44', 'Poniente 48', 'Poniente 58', 'Sánchez Trujillo']"
739,23,17,3,"['CC', 'RTP', 'TROLE']","['Av. Cuitláhuac', 'Av. de las Granjas', 'Calz. Camarones y Cuitlahuac', 'Calz. Camarones y Norte 77', 'Camarones', 'Cuitlahuac - Camarones', 'Cuitláhuac', 'Eje 3 Norte Av. Cuitlahuac - Calz. Camarones', 'Eje 3 Norte Av. Cuitlahuac - Camarones', 'Eje 3 Norte Av. Cuitlahuac - Las Granjas', 'Eje 3 Norte Av. Cuitlahuac - Nilo', 'Eje 3 Norte Av. Cuitlahuac - Poniente 62', 'Glorieta de Camarones', 'Granjas - Cuitlahuac', 'Nilo', 'Poniente 62']"
570,23,14,2,"['CC', 'RTP']","['5 de Mayo - Buenavista', '5 de Mayo - Cuauhtémoc', '5 de Mayo - El Rosal', '5 de Mayo - EnseNanza', '5 de Mayo - Niños Héroes', 'Autopista México-Cuernavaca - 5 de Mayo', 'Av. 5 de Mayo - Cerrada 5 de Mayo', 'Av. 5 de Mayo - EnseNanza', 'Av. 5 de Mayo - Niños Héroes', 'Av. 5 de Mayo - Rosal', 'C. C. San Pedro Mártir por Carretera Federal - 5 de Mayo y Cuauhtémoc', 'Carretera México-Cuernavaca - 5 de Mayo', 'Cedral - Cuauhtémoc', 'Cedral - Emiliano Zapata', 'Cedral - Zapata', 'Tunel de San Pedro Puente Verde']"
534,23,21,2,"['CC', 'RTP']","['16 de Septiembre - Francisco I. Madero', '16 de Septiembre - Pino', 'Av. Guadalupe I. Ramírez y Gladiola', 'Av. Guadalupe I. Ramírez y Matamoros', 'Av. José Ma. Morelos y Francisco I. Madero', 'Base Pino - Benito Juárez', 'Base en Av. Guadalupe I. Ramírez esquina con Av. México', 'C. Pino y Hidalgo', 'C. Pino y Matamoros', 'Clavel - Calle Pino', 'Francisco I. Madero', 'Gladiola - Av. Gpe. I. Ramírez', 'Gpe. Inclan Ramírez - Mariano Matamoros', 'Guadalupe Inclan Ramírez - Av. México', 'Guadalupe Inclan Ramírez - Gladiola', 'Guadalupe Inclan Ramírez - Pedro Ramírez del Castillo', 'Nuevo León y 16 de septiembre', 'Pedro Ramírez del Castillo y Vicente Guerrero', 'Pino - Fernando Celada', 'Pino - Matamoros', 'Pino - Pedro Ramírez del Castillo', 'Vicente Guerrero y José María Morelos']"
178,23,21,2,"['CC', 'RTP']","['Bahia de la Ascencion', 'Circuito Interior - Bahía de Santa Bárbara', 'Circuito Interior - Marina Nacional', 'Circuito Interior - Plaza Galerías', 'Circuito Interior - Renan', 'Circuito Interior - Río Balsas', 'Circuito Interior - Río Duero', 'Circuito Interior - Río Tíber', 'Circuito Interior - Thiers', 'Circuito Interior - Víctor Hugo', 'Circuito Interior Melchor Ocampo - Bahía de la Ascención', 'Circuito Interior Melchor Ocampo - Eje 2 Poniente Río Tiber ', 'Circuito Interior Melchor Ocampo - Ejercito Nacional', 'Circuito Interior Melchor Ocampo - Herodoto', 'Circuito Interior Melchor Ocampo - Marina Nacional', 'Eje 2 Poniente Río Tiber - Bahía la Ascensión', 'Marina Nacional', 'Melchor Ocampo 330', 'Melchor Ocampo 365', 'Melchor Ocampo 380', 'Río tiber 13', 'Thiers y Darwin']"
163,23,12,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Bolivares', 'Bolivares - Manchuria', 'Circuito Interior - Av. Oceania', 'Circuito Interior - Av. Oceanía', 'Circuito Interior - Metro Oceanía', 'Circuito Interior - Metro Oceanía L5', 'Circuito Interior - Metro Oceanía Línea B', 'Circuito Interior - Norte 180', 'Cto. Interior - Av. Oceania', 'Cto. Interior - Norte 178', 'José Loreto Fabela - 504', 'Manchurias - Esterlinas', 'Metro Oceania', 'Metro Oceanía', 'Norte 172 - Transval', 'Norte 172 y Transval', 'Oceanía', 'Río Consulado - Norte 178', 'Río Consulado - Oceanía', 'Transvaal']"
220,22,10,3,"['CC', 'RTP', 'TROLE']","['Av. Miguel Bernanrd - Escuela de Ingenieros', 'Av. Poniente 152 - Norte 45', 'Edif. 1 ESIME', 'Edif. 10 ESIA', 'Edif. 11 ESIA', 'Edif. 2 ESIME', 'Edif. 4 ESIME', 'Edif. 6 ESIQIE', 'Edif. 8 ESIQIE', 'Frente a Escuela ESIA', 'Frente a No. 473', 'Manuel de Anda y Barredo', 'Palmas', 'Punto 44', 'Punto 45', 'Punto 46']"
343,22,15,2,"['CC', 'RTP']","['Amapolas', 'Aquiles Serdán', 'Barranca Chica', 'Base Miguel', 'Brisas', 'Cantera Alfonsa', 'Canteras', 'Cerrada 13 de San Miguel', 'Cerrada San Miguel', 'Cerro Azul', 'Comonfort', 'Ignacio Comonfort', 'Leona Vicario', 'San Miguel', 'San Miguel y Palmas', 'San Pedro']"
921,21,16,3,"['CC', 'RTP', 'TL']","['Benito Juárez', 'Calz. de Tlalpan - Caliz', 'Calz. de Tlalpan - División del Norte', 'Calz. de Tlalpan - Textitlan', 'Calz. de Tlalpan - Tlalpan 3000 Televisa Radio', 'Registro Federal', 'Registro Federal de Automoviles', 'Sobre Calz. De Tlalpan y Av. División del Norte', 'Sobre Calz. De Tlalpan y Benito Juárez', 'Sobre Calz. De Tlalpan y Corola', 'Sobre Calz. De Tlalpan y Cáliz', 'Sobre Calz. De Tlalpan y Textitlán', 'Textitlán', 'Tlalpan - División del Norte', 'Tlalpan - Juárez', 'Tlalpan - Registro Federal', 'Tlalpan - Textitlan', 'Tlalpan y Registro Federal', 'Tlalpan y Textitlan']"
557,20,18,3,"['CC', 'METRO', 'RTP']","['Av. Río Churubusco - Calz. de Tlalpan', 'Calz. de Tlalpan - Eje 8 Sur Calz. Ermita - Iztapalapa', 'Calz. de Tlalpan - Emiliano Zapata', 'Calz. de Tlalpan - Metro Ermita', 'Calz. de Tlalpan - Pirineos', 'Calz. de Tlalpan - Popocatepetl', 'Calz. de Tlalpan - Zapata', 'Ermita', 'Rio Churubusco y Antillas', 'Rio Churubusco y General Anaya -Tlalpan', 'Tlalpan - Emiliano Zapata', 'Tlalpan - Ermita', 'Tlalpan - Metro Ermita Linea 12', 'Tlalpan - Metro Ermita Linea 2', 'Tlalpan - Metro Ermita Línea 2', 'Tlalpan - Popocatepetl y Eje 8 Sur', 'Tlalpan - Repúblicas', 'Tlalpan - Vista Hermosa', 'Tlalpan - de los Montes']"
571,20,11,3,"['CC', 'RTP', 'TL']","['Av. División del Norte y Benito Juárez', 'Av. División del Norte y C. Miguel Hidalgo', 'Av. División del Norte y Nezahualpilli', 'Calz. de Tlalpan - Benito Juárez', 'Calz. de Tlalpan - Nezahualpilli', 'Calz. de Tlalpan - Tezozomoc', 'Nezahualpilli', 'Sobre Av. División del Norte y Miguel Hidalgo', 'Sobre Av. División del Norte y Nezahualpilli', 'Tlalpan - ICEL', 'Tlalpan - Nezahualpilli', 'Tlalpan - Tezozomoc', 'Tlalpan y Benito Juárez', 'Tlalpan y Nezahulpilli', 'Tlalpan y Tezozomoc']"
943,20,11,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Aquiles Serdán', 'Aquiles Serdán - Manuel Acuña', 'Av. Aquiles Serdán', 'Av. Azcapotzalco', 'Av. Azcapotzalco - Lerdo de Tejada', 'Camarones', 'Manuel Acuña - Av. Azcapotzalco', 'Manuel Acuña y Aquiles Serdán', 'Manuel Acuña y Av. Azcapotzalco', 'Manuel Acuña y Azcapotzalco', 'Manuel Acuña y Cuauhtémoc', 'Metro Camarones', 'Parque  Vía - Metro Camarones', 'Reforma - Aztecas', 'Reforma - Lerdo de Tejada', 'Reforma - Manuel Acuaña', 'Santa Apolonia y Av. Ferrocarriles']"
1431,19,14,3,"['CC', 'MB', 'RTP']","['Anillo de Circunva;ación - Héroes de Nacozari', 'Anillo de Circunvalación - Alarcon', 'Anillo de Circunvalación - Emiliano Zapata', 'Anillo de Circunvalación - Miguel Negrete', 'Anillo de Circunvalación - República de Guatemala', 'Anillo de Circunvalación - San Antonio Tomatlan', 'Eje 1 Oriente Vidal Alcocer  - República de Colombia- ', 'Eje 1 Oriente Vidal Alcocer - Lecumberri', 'Eje 1 Oriente Vidal Alcocer - Manuel de la Peña y Peña', 'Eje 1 Ote Vidal Alcocer y Manual de la Peña', 'Eje 1 Ote. Vidal Alcocer y C. de José Joaquín de Herrera', 'Eje 1 Ote. Vidal Alcocer y Gral. Miguel Alemán', 'Eje 1 Ote. Vidal Alcocer y Miguel Negrete', 'Héroe de Nacozari y Eje 1 Ote. Anillo de Circunvalación', 'Mixcalco']"
751,19,6,3,"['CC', 'RTP', 'TROLE']","['Eje 3 Norte Ángel Albino Corzo - Norte 84', 'Eje 3 Norte Ángel Albino Corzo - Norte 88', 'Eje 3 Norte Ángel Albino Corzo - Norte 92', 'Norte 84', 'Norte 84-A', 'Norte 92', 'Norte 92 y Eje 3 Nte. Ángel Albino de Corzo', 'Norte 92 y Oriente 91', 'Oriente 95 y Norte 84', 'Oriente 95 y Norte 88-A', 'Oriente 95 y Norte 92']"
206,19,15,4,"['CC', 'MB', 'METRO', 'RTP']","['Baja California y Metro Patriotismo', 'Baja California y Saltillo', 'Benjamín Franklin', 'Benjamín Franklin y Agricultura', 'Benjamín Franklin y Metro Patriotismo', 'Circuito Interior - Av. Benjamín Franklin', 'Circuito Interior y Benjamin Franklin', 'Circuito Interior y Progreso', 'Circuito Interior y Tamaulipas', 'Diagonal Patriotismo', 'Mineria y Benjamín Franklin', 'Patriotismo', 'Progreso', 'Progreso y Mineria', 'Saltillo y Baja California', 'Tamaulipas']"
542,19,12,3,"['CC', 'RTP', 'TL']","['16 de Septiembre - Paseo de la Virgen', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - Kioto', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - México-Xochimilco', 'Anillo Periférico Canal de Garay - Tec de Monterrey', 'Calz. México - Xochimilco - Paseo de la Virgen', 'Calz. México Xochimilco - Periférico', 'Calz. México-Xochimilco - Transmisiones', 'Calz. México-Xochimilco - Tren Ligero Periférico', 'Frente Banorte Tepepan', 'Guadalupe Inclan Ramírez - Periférico', 'Guadalupe Inclan Ramírez - Tronque', 'México-Xochimilco - Transmisiones', 'México-Xochimilco - Tren Ligero Periférico', 'Periférico - Tepepan', 'Periférico - Tetepan', 'Periférico Participación Ciudadana']"
1760,19,15,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Bilbao', 'Anillo Periférico Canal de Garay - C.R.I.T.', 'Anillo Periférico Canal de Garay - EspaNa ', 'Anillo Periférico Canal de Garay - Lebrija y Reforma', 'Anillo Periférico Canal de Garay - Reclusorio Oriente', 'Anillo Periférico Canal de Garay - Reforma', 'Anillo Periférico Canal de Garay -C.R.I.T.', 'Av. Reforma - Andador 8', 'Av. Reforma - Esquina Suroeste Reclusorio', 'Av. Reforma - Ignacio Zaragoza', 'Periférico - Bilbao', 'Periférico - Catarroja', 'Periférico - Cda. de Bilbao', 'Periférico - España', 'Reforma - Andador 2', 'Río Nilo - Periférico']"
559,19,17,3,"['CC', 'METRO', 'RTP']","['Calz. de Tlalpan - Cumbres de Maltrata', 'Calz. de Tlalpan - Metro Nativitas', 'Calz. de Tlalpan - Morelos', 'Calz. de Tlalpan - Normandia', 'Calz. de Tlalpan - San Simon', 'La Cuesta', 'Nativitas', 'Tlalpan - Antonio Rodríguez', 'Tlalpan - BretaNa', 'Tlalpan - Eje 6 Sur Cumbres de Maltrata', 'Tlalpan - Ing. Pascual O. Rubio', 'Tlalpan - Lago', 'Tlalpan - Libertad', 'Tlalpan - Metro Nativitas', 'Tlalpan - Morelos', 'Tlalpan - San Simón', 'Tlalpan - Zacahuitzco']"
8,18,15,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Tarasquillo', 'Anillo Periférico Sur - San Jerónimo', 'Av. San Jerónimo', 'Av. San Jerónimo - Anillo Periférico', 'Av. San Jerónimo - Blvd. Adolfo López Mateos', 'Av. San Jerónimo - Tarasquillo', 'Eje 10 Sur - Anillo Periférico', 'Periférico - Eje 10 Sur San Jerónimo Lídice', 'Periférico - Plaza San Jerónimo', 'Periférico - Plaza San Jerónimo 2', 'Periférico - San Jerónimo', 'Periférico - Tarasquillo', 'Periférico - Tarasquillo 2', 'Periférico Sur', ""Sam's Club"", 'Suburbia', 'Terasquillo', 'eje 10 Sur - Blvd. Adolfo López Mateos']"
618,18,13,3,"['CC', 'MB', 'RTP']","['Anillo Periférico Adolfo Lopez Mateos - Sostenes Rocha', 'Anillo Periférico Blvd. Adolfo Lopez Mateos - Av. Constituyentes', 'Anillo Periférico Blvd. Adolfo Lopez Mateos - General Sostenes Rocha', 'Anillo Periférico Blvd. Adolfo Lopez Mateos - Gob. José Ceballos', 'Anillo Periférico Blvd. Adolfo Lopez Mateos - Paseo de la Reforma', 'Base Periférico', 'Gob. Agustín V. Eguia y Parque Lira', 'Gob. Agustín Vicente Eguia - Gral. Sostenes Rocha', 'Gral. José Morán - Parque Lira', 'Parque Lira', 'Parque Lira y Del. Miguel Hidalgo', 'Parque Lira y Gob. Agustín V Eguia', 'Parque Lira y Gob. Gral. José Moran', 'Periférico - Av. Constituyentes', 'Periférico - Constituyentes', 'Rincón Gallardo - Gral. F. Ramírez']"
194,18,9,2,"['CC', 'RTP']","['Fernando Villalpando', 'Juventino Rosas', 'Revolución y Fernando Villalpando', 'Revolución y Ricardo Castro', 'Revolución y Sofía', 'Ricardo Castro', 'Roberto Boker', 'Roberto Böcker', 'Sofia', 'Tlacopac']"
177,18,12,3,"['CC', 'METRO', 'RTP']","['Circuito Interior - Ribera de San Cosme', 'Circuito Interior - Rivera de San Cosme', 'México-Tacuba - Circuito Bicentenario', 'México-Tacuba - Lauro Aguirre', 'México-Tacuba - Metro Normal', 'Normal', 'Ribera San Cosme - Virginia Fabregas', 'Ribera de San Cosme', 'Ribera de San Cosme - Cedro', 'Ribera de San Cosme - Fresno', 'Ribera de San Cosme - Gabino Barreda', 'Ribera de San Cosme - Lauro Aguirre', 'Ribera de San Cosme - Nogal', 'Ribera de san Cosme', 'Virginia Fabregas - Ribera de San Cosme']"
4,18,14,4,"['CC', 'MB', 'METRO', 'RTP']","['20 de Noviembre - José María Izazaga', 'Base Flamencos y José María Pino Suárez', 'Base Nezahualcoyotl-José María Pino Suárez', 'Base Nezahulacoyotl - José María Pino Suárez', 'Base San Jerónimo y José María Pino Suárez', 'Calz. San Antonio Abad - Flamencos', 'Eje 1A Sur José María Izazaga - 20 de Noviembre', 'Eje 1A Sur José María Izazaga - José María Pino Suárez', 'Flamencos', 'José María Pino Suarez - San Jerónimo', 'Pino Suárez', 'Pino Suárez Sur', 'San Antonio Abad - Diagonal Fray Servando', 'Sobre J. M. Izazaga y  5 de Febrero', 'Sobre J. M. Izazaga y  J.M. Pino Suárez']"
700,18,14,4,"['CC', 'MB', 'METRO', 'RTP']","['Cecilio Robelo', 'Congreso de la Unión y Carretones', 'Congreso de la Unión y Fray Servando', 'Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión', 'Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión', 'Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion', 'Eje 1 Sur Fray Servando Teresa de Mier - Sur 81', 'Eje 2 Ote. H Congreso de la Unión y Cecilio Róbelo', 'Eje 2 Ote. H Congreso de la Unión y Eje 1 Sur Fray Servando Teresa de Mier', 'Eje 2 Ote. H Congreso de la Unión y Stand de Tiro', 'Fray Servando', 'Honorable Congreso de la Unión - Cecilio Robelo', 'Honorable Congreso de la Unión - Fray Servando Teresa de Mier', 'Honorable Congreso de la Unión - Jardín Chiapas', 'Honorable Congreso de la Unión - Unión', 'Mercado de Sonora']"
860,18,12,3,"['CC', 'METRO', 'RTP']","['Alfonso Herrera y Miguel Schultz', 'Alfonso Herrera y Serapio Rendón', 'Dr. Alt y Ribera de San Cosme', 'Jaime Torres Bodet - Ribera de San Cosme', 'Metro San Cosme', 'Miguel Schultz - Alfonso Herrera', 'Miguel Schultz y Alfonso Herrera', 'Miguel Schultz y Ribera de San Cosme', 'Ribera de San Cosme - Naranjo', 'Ribera de San Cosme - Rosas Moreno', 'Ribera de San Cosme - Santa María', 'Ribera de San Cosme - Serapio Rendon', 'Ribera de San Cosme y Torres Bodet', 'Rosas Moreno y Alfonso Herrera', 'Rosas Moreno y Joaquín García I', 'Rosas Moreno y Ribera de San Cosme', 'San Cosme', 'Serapio Rendon - Ribera San Cosme']"
565,18,10,3,"['CC', 'METRO', 'RTP']","['Calz. Chabacano - José Antonio Torres', 'Calz. San Antonio Abad - Calz. Chabacano', 'Calz. San Antonio Abad -Torquemada', 'Chabacano', 'Chabacano y J. A. Torres', 'Chabacano y José A. Torres', 'Chabacano y San Antonio Abad', 'San Antonio Abad - Chabacano', 'San Antonio Abad - Juan A. Mateos', 'San Antonio Abad - María Roa Bárcenas', 'San Antonio Abad - Metro Chabacano', 'San Antonio Abad - Torquemada']"
614,18,9,2,"['CC', 'RTP']","['Anillo Periférico Sur - Calle 10', 'Anillo Periférico Sur - Calle 4', 'Calle 10', 'Calle 16', 'Calle 18', 'Calle 2', 'Calle 4', 'Calle 4 y Grutas', 'Calle 8', 'Periferico', 'Periférico - Calle 10', 'Periférico - Calle 11', 'Periférico - Calle 4', 'Periférico - Calle 8', 'Periférico - Costco', 'Rio Becerra']"
25,17,16,2,"['RTP', 'TROLE']","['Calz. Ermita - Luis Cabrera', 'Calz. Ermita - Prof. Mariles', 'Calz. Ermita Iztapalapa - Altamirano', 'Calz. Ermita Iztapalapa - Calle 71', 'Calz. Ermita Iztapalapa - González Camarena', 'Calz. Ermita Iztapalapa - Hidalgo', 'Calz. Ermita Iztapalapa - Hotel Pegaso (Hidalgo)', 'Calz. Ermita Iztapalapa - Javier Santa María', 'Calz. Ermita Iztapalapa - Manuel Acuña', 'Calz. Ermita Iztapalapa - Profesor Mariles (2 de Abril)', 'Dvo. Santa Cruz', 'Hidalgo - Altamirano', 'Ignacio Manuel Altamirano - Cuauhtémoc', 'Ignacio Manuel Altamirano - Eje 8 Sur  Calz. Ermita Iztapalapa', 'Ignacio Manuel Altamirano - Lucio Blanco', 'Ignacio Manuel Altamirano - Lucio Blanco ', 'Ignacio Manuel Altamirano - Vergel']"
